,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
TCGA-Z7-A8R5-01A-42D-A41F-09,0.007286926937052699,0.007314059934682995,0.007274483318104659,0.007295081282361717,0.5043376542876911,0.4664917942401067
TCGA-BH-A1ES-01A-11D-A135-09,0.1820212221415125,0.5580412236525972,0.0077225693227861315,0.007676181363098935,0.23684324822686817,0.007695555293137099
TCGA-A8-A07U-01A-11W-A050-09,0.027125475815522146,0.39772892448282404,0.3744628888838983,0.0025565296224444147,0.19558227421449947,0.002543906980811667
TCGA-E2-A1B5-01A-21D-A12Q-09,0.0873157669330292,0.004431758790072486,0.40897481676655245,0.004430633586541269,0.40879477445851714,0.08605224946528739
TCGA-C8-A9FZ-01A-11D-A41F-09,0.008819948153406683,0.5937451276275004,0.008860925166603341,0.008883616309888964,0.3708069112522909,0.008883471490309703
TCGA-E2-A15A-06A-11D-A12B-09,0.005138673746025714,0.687497479935413,0.00509825041174199,0.005117232950808656,0.29202954260808717,0.005118820347923482
TCGA-B6-A0RG-01A-11W-A071-09,0.0028540760277713955,0.2950360548316573,0.11947670520546264,0.5769202040942982,0.0028554861887385846,0.002857473652071886
TCGA-E2-A1B0-01A-11D-A12Q-09,0.0033034157412216,0.0033074148944269625,0.07443402915496085,0.22624322961178486,0.39528782420242303,0.29742408639518275
TCGA-AO-A12A-01A-21D-A10Y-09,0.00983834424613111,0.00994280976580414,0.009857900299269348,0.009935933552085843,0.7366415452516818,0.22378346688502768
TCGA-A2-A0D2-01A-21W-A050-09,0.002007027154225386,0.002007577861281697,0.10555564432883749,0.7546218124856778,0.002008270242768989,0.13379966792720854
TCGA-AN-A04C-01A-21W-A050-09,0.0021960751550450385,0.4479380823530458,0.002190522978318821,0.002188143307494808,0.378222021203299,0.16726515500279643
TCGA-A7-A0CG-01A-11W-A019-09,0.0033017906860333475,0.44361686778606746,0.17639695141163622,0.0033018291203171356,0.3700712978377794,0.0033112631581664552
TCGA-GM-A2DI-01A-31D-A18P-09,0.002640815961409196,0.0026214488221479025,0.8886543987704414,0.002617505736587752,0.10084558138941489,0.0026202493199987955
TCGA-C8-A12K-01A-21D-A10Y-09,0.0012260808120761345,0.0647424075965903,0.2586774603455322,0.6728930179111564,0.0012301441669257793,0.0012308891677192024
TCGA-GM-A2D9-01A-11D-A18P-09,0.00033658349255747316,0.00033599727848734765,0.9023287165466651,0.0003359964146651086,0.09632594973734522,0.0003367565302796401
TCGA-A7-A26J-01B-02D-A272-09,0.008930415277560366,0.008894321550241101,0.008819982637530546,0.4950790097444935,0.4694169000309603,0.008859370759214339
TCGA-LL-A5YP-01A-21D-A28B-09,0.002246050731707259,0.3669842385426264,0.08065860580434742,0.5456159206041759,0.0022498970696886384,0.0022452872474544956
TCGA-A7-A26J-01A-11D-A272-09,0.007075794264025751,0.2696942383570021,0.007002775808877229,0.277145783170186,0.4320840259839017,0.006997382416007164
TCGA-HN-A2NL-01A-11D-A18P-09,0.0022210344145750637,0.8863075439391247,0.002213581138365075,0.10482555819232772,0.002213645343035113,0.0022186369725724006
TCGA-AR-A24O-01A-11D-A167-09,0.008069568311242455,0.6126477434436258,0.008029011827749436,0.008031482356549253,0.008037108529289131,0.35518508553154376
TCGA-A7-A26E-01B-06D-A272-09,0.004670803304188835,0.004699939952099717,0.00468446690072339,0.004713726366031401,0.9765603778327788,0.004670685644177792
TCGA-A8-A07W-01A-11W-A019-09,0.0012693581629943218,0.3464374450898541,0.0690725997327721,0.35762863942759576,0.0012686467174844107,0.2243233108692994
TCGA-AN-A0AM-01A-11W-A050-09,0.0019806171238507613,0.4331995802354777,0.06866461643138037,0.22088476942880972,0.27328494436889705,0.0019854724115844686
TCGA-AC-A5EI-01A-11D-A27P-09,0.006216403819253343,0.006240096570276978,0.0062503720763877136,0.28867696340617127,0.6863693507556969,0.006246813372213689
TCGA-LL-A7SZ-01A-32D-A351-09,0.0035223646951712435,0.16274160427751239,0.003504370501528053,0.003513913957515433,0.3183096819054132,0.5084080646628596
TCGA-A8-A09Q-01A-11W-A019-09,0.06373130627067967,0.623425972820782,0.0010788856510858076,0.19491830695361007,0.05892422756087826,0.057921300742964
TCGA-E2-A15E-06A-11D-A12B-09,0.004520806002317564,0.40281312241467776,0.08415185723888643,0.004557144265871794,0.004562436132711828,0.49939463394553457
TCGA-B6-A0IJ-01A-11W-A050-09,0.0011826244466401658,0.4538300663171682,0.13407118293352985,0.40856198582928904,0.0011762499995501077,0.0011778904738224893
TCGA-E2-A15E-01A-11D-A12B-09,0.004935283035472902,0.42880104348285036,0.0899576249886061,0.004953838385578124,0.004964698483556688,0.4663875116239358
TCGA-A8-A0A4-01A-11W-A019-09,0.008000856007693711,0.6063465589074643,0.007973719961409075,0.008004573357095325,0.36165253988908114,0.00802175187725641
TCGA-E2-A1LL-01A-11D-A142-09,0.004112537423184696,0.41703901551342476,0.004096231296911387,0.5665258933239549,0.004111447717146873,0.00411487472537731
TCGA-AN-A0FY-01A-11W-A050-09,0.003370377934255344,0.25548242167572116,0.003358930696490459,0.003367320242165088,0.5033533168289814,0.23106763262238653
TCGA-E2-A15J-01A-11D-A12Q-09,0.007289394962287075,0.66913425011352,0.007286502651181935,0.007347311644789842,0.3015909929603222,0.007351547667898884
TCGA-D8-A1XG-01A-11D-A14G-09,0.008469248255243122,0.008438449037869484,0.008410447285492888,0.27826599546139674,0.3043713012642265,0.3920445586957713
TCGA-AR-A24L-01A-11D-A167-09,0.00399089599193915,0.314148546738461,0.0040312023259165735,0.6698072077424981,0.00401748690011492,0.004004660301070145
TCGA-OL-A66O-01A-11D-A31U-09,0.007325736367138139,0.5342538130299994,0.007313305362159133,0.00732629555039763,0.2250988433027495,0.2186820063875562
TCGA-B6-A0X0-01A-21D-A10Y-09,0.2096468614404708,0.7548011724244247,0.008924928363837334,0.00886874247020904,0.008891405882500711,0.008866889418557474
TCGA-E9-A244-01A-11D-A167-09,0.0018283160514218698,0.6223572351352485,0.001830700151280596,0.3703138429073477,0.0018350395679606302,0.0018348661867406402
TCGA-BH-A0EA-01A-11D-A10Y-09,0.0059914515239569855,0.006019893837360275,0.0060394614815227204,0.006020520218255119,0.9698885276233847,0.006040145315520169
TCGA-BH-A8FZ-01A-11D-A351-09,0.00255790118916388,0.5630325480171182,0.08236355389622019,0.3469392297353581,0.0025514983432834933,0.0025552688188563654
TCGA-BH-A0AZ-01A-21D-A12Q-09,0.0029477955225246572,0.6222506099226449,0.15397993427412213,0.21491564250306763,0.0029525835239864054,0.0029534342536542448
TCGA-AO-A1KT-01A-11D-A13L-09,0.0036458055881396544,0.5130825805347818,0.003663813599393234,0.0036650401754544557,0.11681001073400081,0.35913274936823014
TCGA-EW-A1P4-01A-21D-A142-09,0.002643702285026846,0.38025227795786487,0.00263280431259554,0.43609310117222233,0.002630032960492591,0.17574808131179767
TCGA-E2-A14R-01A-11D-A10Y-09,0.001567730993773441,0.43372958066679335,0.05652499787841475,0.5050566660080938,0.0015581606195665908,0.001562863833357933
TCGA-D8-A1JD-01A-11D-A13L-09,0.06674059854916539,0.343859780387527,0.12376085912976012,0.4620518936681867,0.0017934464297517047,0.0017934218356090248
TCGA-B6-A409-01A-11D-A243-09,0.004531209845351345,0.24964837219925903,0.15151427014742525,0.004557981308863781,0.4135815564985754,0.17616661000052516
TCGA-A8-A06Y-01A-21W-A019-09,0.07834829398250673,0.7510492486694628,0.005467618617643075,0.0054448066942311,0.1542221493644444,0.005467882671711981
TCGA-E9-A248-01A-11D-A167-09,0.00988229851428341,0.009931368385726544,0.07714279766931256,0.009958241101626098,0.7273060494399508,0.1657792448891005
TCGA-AN-A0FX-01A-11W-A050-09,0.0378587849848983,0.5073564898176472,0.0018936183521504632,0.340332187478043,0.11066512088165903,0.0018937984856020106
TCGA-B6-A0X1-01A-11D-A10G-09,0.07515205706737735,0.286736934112793,0.09263007958336546,0.54086070736652,0.002308435397777526,0.002311786472166697
TCGA-A7-A0D9-01A-31W-A071-09,0.007622724934022492,0.48005361661419343,0.24833611774176373,0.007654114777140456,0.007678305526392997,0.24865512040648705
TCGA-A2-A3Y0-01A-11D-A23C-09,0.0009778103635505351,0.2900158987617674,0.07477787096463638,0.5294582764968994,0.0009794951501811832,0.10379064826296514
TCGA-E2-A15K-01A-11D-A12Q-09,0.004024153264418115,0.588212053465063,0.003986935157813508,0.004005071658468251,0.3957558676125513,0.004015918841685862
TCGA-E9-A22E-01A-11D-A159-09,0.0014005839255374134,0.4618269788251024,0.20578518074001748,0.3281840425680747,0.0014017192462992434,0.0014014946949687443
TCGA-BH-A1EU-01A-11D-A135-09,0.009307186048957463,0.6832846668756584,0.009443874800974238,0.009377351220184875,0.00941353542493558,0.27917338562928923
TCGA-E2-A15H-01A-11D-A12B-09,0.005429118455917096,0.2598123391106089,0.005459392314268868,0.00543427028318611,0.35111867595264323,0.37274620388337576
TCGA-3C-AALI-01A-11D-A41F-09,0.0003035859530310875,0.12817648932613046,0.8653754334679825,0.00553732155993935,0.00030338648020092785,0.0003037832127157726
TCGA-C8-A130-01A-31D-A10Y-09,0.003663806078157791,0.36315024413329217,0.0874458300770393,0.0036617599971469515,0.29485007286698534,0.2472282868473785
TCGA-AC-A6NO-01A-12D-A33E-09,0.006012735459004069,0.006019808143968435,0.049154635081285675,0.006010725890885531,0.6836921023594097,0.24910999306544665
TCGA-AC-A8OS-01A-12D-A41F-09,0.00363482595093528,0.4975549559087793,0.24076881168779168,0.0036644904598074654,0.0036629324066994764,0.2507139835859869
TCGA-D8-A1J9-01A-11D-A13L-09,0.06334407721826558,0.12366717859664891,0.8105251820606305,0.0008209357714389568,0.0008211812256351918,0.0008214451273807263
TCGA-C8-A8HR-01A-11D-A36J-09,0.004807115707426091,0.5481427410928476,0.0048468303987586805,0.2607532712453295,0.004833292059131999,0.17661674949650624
TCGA-EW-A1PG-01A-11D-A142-09,0.40196675510869495,0.5368901413826472,0.015273612921071435,0.015212244611673214,0.015357215866791602,0.015300030109121576
TCGA-E2-A1B4-01A-11D-A12Q-09,0.004817473092419398,0.4913874464900201,0.004832110522111521,0.0048184420104221675,0.48931888116137473,0.004825646723652124
TCGA-D8-A1JS-01A-11D-A13L-09,0.007398957791735609,0.5231423723758309,0.007320078832503628,0.007324690424313572,0.44748591229373513,0.007327988281881151
TCGA-D8-A27T-01A-11D-A16D-09,0.006697418953537194,0.006754157053298972,0.00671286825005568,0.006738913670255118,0.8086767299177798,0.16441991215507312
TCGA-D8-A3Z6-01A-11D-A23C-09,0.00768589343633471,0.5654464401074484,0.16245153553313738,0.007666759266153507,0.007676461724372748,0.24907290993255332
TCGA-A2-A1G1-01A-21D-A13L-09,0.0058049961535709665,0.46760066366393027,0.005793605003139008,0.21242517331857816,0.3025772198617252,0.005798341999056363
TCGA-OL-A66H-01A-11D-A29N-09,0.0093033372937862,0.4464853402730704,0.009316859946100941,0.3349463762996097,0.19054372935456654,0.009404356832866063
TCGA-D8-A1JI-01A-11D-A13L-09,0.005095770871723559,0.00512833329377898,0.005072846717545743,0.005101279446922058,0.6546350963743502,0.32496667329567935
TCGA-AN-A0FT-01A-11W-A050-09,0.0016433256974185476,0.2369470806107934,0.20278953541403688,0.0016376037961368598,0.4911120598553132,0.06587039462630111
TCGA-BH-A0AV-01A-31D-A10Y-09,0.0025283113177603195,0.32180124279171124,0.06963387292770873,0.4715584734061608,0.04959849640618685,0.08487960315047217
TCGA-A1-A0SM-01A-11D-A099-09,0.2376968533766037,0.34427021161558036,0.006970505499330488,0.007014906040382496,0.3970230576732047,0.007024465794898319
TCGA-BH-A1FM-01A-11D-A13L-09,0.0031958650016341247,0.2990718965206465,0.22028347832025677,0.0823663064523732,0.39189575248765673,0.003186701217432761
TCGA-BH-A1EX-01A-11D-A13L-09,0.19493147189491777,0.3237039512440159,0.00835882568480818,0.008445501686915605,0.008430940262767665,0.4561293092265749
TCGA-AR-A1AN-01A-11D-A12Q-09,0.006482604597350591,0.2627852392896597,0.1609804979620494,0.006484247513754267,0.1301538880786289,0.4331135225585572
TCGA-C8-A12L-01A-11D-A10Y-09,0.002436500492566649,0.32777024529691245,0.0024330349452013184,0.47170331288296363,0.19321405914203388,0.002442847240322081
TCGA-B6-A0I9-01A-11W-A050-09,0.00237305476925592,0.5706198923060589,0.002376338938275208,0.00237888277227188,0.41987788315974006,0.002373948054397871
TCGA-UU-A93S-01A-21D-A41F-09,0.0011741094314878082,0.5605699821252155,0.0011811896667381528,0.33358900360774735,0.1023062780132538,0.0011794371555574191
TCGA-BH-A6R9-01A-21D-A32I-09,0.22274519950901125,0.01684495066318393,0.016767144424304686,0.7099664639761856,0.01678988334861763,0.016886358078697
TCGA-AO-A0JG-01A-31D-A099-09,0.010453877710649661,0.22638343645205644,0.010474377218495616,0.530375661698339,0.010496966247773102,0.2118156806726861
TCGA-B6-A0RP-01A-21D-A099-09,0.00673501839345648,0.7465918474399185,0.006695789220434633,0.006735272424535368,0.006762881448659668,0.22647919107299527
TCGA-GM-A2DH-01A-11D-A17W-09,0.0009496609913505834,0.19676097583532892,0.4251452985720753,0.3752522340712229,0.0009464859171201537,0.0009453446129023077
TCGA-A8-A07P-01A-11W-A019-09,0.08222497597502308,0.24954008954504717,0.003294136126444956,0.0033077083370132597,0.3670213328619289,0.2946117571545426
TCGA-A7-A13E-01A-11D-A12Q-09,0.003113934429835367,0.41012145910428316,0.0031176816285853537,0.0031187853379058086,0.4345392719762249,0.1459888675231655
TCGA-AO-A12F-01A-11D-A10Y-09,0.12571530423014307,0.3899355456815018,0.004773143913672126,0.004817134178510326,0.004817889990455515,0.46994098200571716
TCGA-C8-A275-01A-21D-A16D-09,0.0013575796022933266,0.0013610215073241534,0.7810417569017168,0.1580992213131925,0.056777878369691316,0.001362542305781747
TCGA-A8-A07O-01A-11W-A019-09,0.003921037838735682,0.003931489173184189,0.003946708057157265,0.003927648675966225,0.9803416325895556,0.00393148366540093
TCGA-D8-A142-01A-11D-A10Y-09,0.0012965582096345198,0.561005684469019,0.05680367058325732,0.16915505354247673,0.13249518852378314,0.07924384467182911
TCGA-E2-A1LA-01A-11D-A142-09,0.0019108174413620769,0.4215602718391118,0.0019133488016673619,0.5707849357494362,0.0019128431744489375,0.0019177829939736844
TCGA-A2-A04P-01A-31D-A128-09,0.0012780889969926995,0.3237298315628105,0.0012808888369138926,0.671156316663827,0.001277013481334964,0.001277860458121153
TCGA-A2-A0CS-01A-11D-A10Y-09,0.004670220396309187,0.6718014434355357,0.004670350762995257,0.0046673970492391555,0.004691964737249726,0.30949862361867087
TCGA-D8-A1Y0-01A-11D-A14K-09,0.0025494693389109652,0.6383638041803575,0.08221313841473828,0.18230208761396144,0.002549650058348324,0.09202185039368344
TCGA-BH-A0HI-01A-11D-A099-09,0.18518159189849276,0.006478953244870868,0.006467495969888104,0.1083321039696197,0.687044205682891,0.006495649234237634
TCGA-BH-A0C7-01B-11D-A10Y-09,0.0034409280360585843,0.5287737447650598,0.0034419725374185976,0.003433692879099767,0.45746395015677854,0.0034457116255847448
TCGA-PL-A8LZ-01A-31D-A36J-09,0.0019680068137121623,0.7092472997059852,0.0019598931159848848,0.0019593178684701477,0.28290488058341223,0.001960601912435526
TCGA-BH-A0AY-01A-21W-A019-09,0.09000999346705334,0.26685673246057207,0.003455999908230844,0.003444905680219679,0.632801318593108,0.0034310498908160956
TCGA-E9-A1RB-01A-11D-A17G-09,0.004947237285142714,0.5957350007073956,0.0049304649360473905,0.004961524195933035,0.004964792125039183,0.38446098075044205
TCGA-B6-A0RS-01A-11D-A099-09,0.0011113022309720197,0.2867492328923695,0.0011108599186631337,0.6372834616331274,0.07263667677840892,0.0011084665464591254
TCGA-E9-A3X8-01A-31D-A22X-09,0.005409904800752793,0.5657319905652507,0.11846710348101094,0.00543664469478037,0.29953079855641895,0.005423557901786326
TCGA-AC-A3QQ-01A-11D-A228-09,0.006271150443406913,0.5384291895511039,0.0061906566310039,0.006245391021213846,0.4366135843888059,0.006250027964465615
TCGA-OL-A66J-01A-11D-A29N-09,0.039539267207324126,0.2122685957127157,0.0033182811347642473,0.0033057933857357034,0.3952657403937194,0.34630232216574086
TCGA-AN-A0XS-01A-22D-A10G-09,0.006477302190246682,0.38334556824879795,0.006473636852038874,0.006474190602058576,0.5907458495027162,0.006483452604141706
TCGA-AN-A0G0-01A-11W-A050-09,0.005264550659339239,0.8467466379463648,0.005267078602437182,0.00526413909809802,0.1321988367326044,0.005258756961156231
TCGA-D8-A73U-01A-11D-A33E-09,0.0013011423549262426,0.0012972858191560382,0.7817720089093048,0.001299990179560866,0.13022346550700262,0.08410610723004941
TCGA-EW-A6SC-01A-12D-A32I-09,0.006977279806223668,0.28960205246990994,0.007017873311211736,0.007023923802452185,0.6823612958307571,0.007017574779445317
TCGA-BH-A0DV-01A-21D-A12Q-09,0.015199575629751758,0.4856159164936609,0.15846442405131472,0.3100404496759901,0.015339364673027416,0.015340269476255067
TCGA-AQ-A54O-01A-11D-A25Q-09,0.00775804676351783,0.3942807542677141,0.007640706581261945,0.007670246622606605,0.5750047967251031,0.007645449039796441
TCGA-A2-A0CU-01A-12W-A050-09,0.004310300491341077,0.22826271948135973,0.0043264481396781415,0.3223300873659469,0.43645182738632127,0.0043186171353528195
TCGA-LD-A66U-01A-11D-A31U-09,0.00698146180204201,0.6538866844865652,0.006993909523065478,0.007021644708400688,0.1815168967376021,0.14359940274232452
TCGA-AR-A2LH-01A-31D-A18P-09,0.054717467838136,0.16917041157403934,0.6695213440422241,0.0029096306572795314,0.10076254918844385,0.0029185966998771643
TCGA-HN-A2OB-01A-21D-A27P-09,0.011987545250180072,0.48430351573531794,0.20831633807624753,0.012034695572910441,0.01203062974135584,0.27132727562398806
TCGA-AR-A1AO-01A-11D-A12Q-09,0.0021302653265197584,0.46742222698614166,0.19897369234779105,0.32720872325887634,0.002136356866907308,0.0021287352137637555
TCGA-D8-A27L-01A-11D-A16D-09,0.003817680829122155,0.10306276208085965,0.2953549391281766,0.003830469757341243,0.5901029155155824,0.0038312326889178615
TCGA-A8-A09M-01A-11W-A019-09,0.08241344594910396,0.27524875157175416,0.0012865370732146255,0.6384767025825785,0.0012872795974931614,0.0012872832258557355
TCGA-BH-A0E1-01A-11W-A071-09,0.005264414857654843,0.005271460397662195,0.37298765506619186,0.005272439025836704,0.39135839506417214,0.21984563558848225
TCGA-D8-A1J8-01A-11D-A13L-09,0.020158268695275927,0.0002202297739643013,0.5980697841076638,0.0002202778077031482,0.08853639716318637,0.2927950424522064
TCGA-A8-A08R-01A-11W-A050-09,0.0006803108744041312,0.20373920729484535,0.09925930375005391,0.6493820307026447,0.0006814231659521665,0.04625772421209979
TCGA-BH-A1EV-01A-11D-A135-09,0.0614027551266601,0.0017561216706168602,0.5828128581127329,0.18082074217625987,0.001757233002681014,0.17145028991104916
TCGA-A8-A06T-01A-11W-A019-09,0.00618932172471265,0.006259756230168499,0.15422880257102378,0.006264678137361409,0.32712945953636857,0.499927981800365
TCGA-GI-A2C8-01A-11D-A16D-09,0.0014661677897118896,0.5441157948008513,0.03811926896928466,0.413366930323477,0.0014656591484361284,0.0014661789682390996
