,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
TCGA-AN-A0AT-01A-11D-A045-09,0.0010350825964080036,0.07985417646246272,0.0010347416780316714,0.1343236562308373,0.0010349686887256733,0.06248144040807247,0.7192013345711613,0.001034599364300735
TCGA-A2-A0T6-01A-11D-A099-09,0.006587472000314096,0.006590750547269817,0.006593973137697906,0.006589689837221196,0.006597078362235753,0.006586519665777844,0.006592168177422602,0.9538623482720608
TCGA-B6-A0WZ-01A-11D-A10G-09,0.0017394321394493533,0.03380488125592172,0.9023578829085536,0.0017392195395399288,0.0017397648251025848,0.0017394722054924735,0.0017392227373966632,0.05514012438854381
TCGA-BH-AB28-01A-31D-A41F-09,0.004817230563353659,0.30585891758140965,0.0945313596451292,0.004814115191196024,0.004815836745767499,0.5755307362787192,0.004814196534328014,0.004817607460096707
TCGA-B6-A0RE-01A-11W-A071-09,0.0008082009513330053,0.0008079151946681793,0.16189667620619752,0.03793879864709625,0.0008079310263262357,0.0008080848300311779,0.761386906183564,0.035545486960783614
TCGA-A1-A0SQ-01A-21D-A142-09,0.004634745586252749,0.004633953173478821,0.23826044038507924,0.004636390976200854,0.004637693429150755,0.00463826858569498,0.004638785031412754,0.7339197228327299
TCGA-A7-A13F-01A-11D-A12Q-09,0.12823773586261114,0.0033842167871613424,0.11662945649798305,0.0033860935748632423,0.31069614849827537,0.003385356895952802,0.0033852526523047697,0.43089573923084823
TCGA-EW-A1P3-01A-11D-A142-09,0.005437452435537245,0.005442639806770652,0.0054432754823634955,0.005441923151482465,0.6073321641055883,0.005443206300841611,0.005442232355593841,0.3600171063618223
TCGA-BH-A1F0-01A-11D-A135-09,0.0018416750724189867,0.0018405013529521482,0.18356670793690988,0.16710914333360485,0.25385094593569857,0.0018417781670837941,0.2352894917968588,0.15465975640447305
TCGA-BH-A0H7-01A-13W-A071-09,0.05260637825933943,0.0019564323398184153,0.24487985878801347,0.0019570034664528127,0.24947574410323312,0.14368198731785653,0.0019568190090266634,0.3034857767162596
TCGA-BH-A0E0-01A-11W-A071-09,0.0032942492926428617,0.21173620926310868,0.003294369090284355,0.003296884895086685,0.0032940700527497565,0.003294664307402716,0.24057611496637443,0.5312134381323504
TCGA-BH-A18U-01A-21D-A12B-09,0.0008815887036782331,0.0008817406273014613,0.5065220964576261,0.0008817785901083046,0.20733056370768893,0.0643056271690721,0.0008820109553542708,0.21831459378917076
TCGA-BH-A0B7-01A-12D-A10Y-09,0.003792498674074842,0.09938494724664043,0.30788570644598184,0.003793209362865942,0.003793155043460844,0.0037925407574413736,0.0037957998369069455,0.5737621426326279
TCGA-A8-A06Z-01A-11W-A019-09,0.001585026773367452,0.2203200647288297,0.0015840300707632123,0.26263979665238846,0.0015853121582805046,0.0015858549183315758,0.5091139790594869,0.0015859356385523095
TCGA-B6-A0RN-01A-12D-A099-09,0.00379300628592548,0.0037947217865414245,0.0037954520266584805,0.0037971247023491743,0.0037957595796734036,0.35368900071996273,0.3584209396626157,0.2689139952362738
TCGA-S3-AA10-01A-21D-A41F-09,0.001107688205260748,0.001108346636321873,0.0011085136297511243,0.14610128792751792,0.17006839438193883,0.0011079375026821613,0.6782896955886221,0.0011081361279052112
TCGA-BH-A0BT-01A-11D-A12Q-09,0.0034820609794587636,0.0034787822198507233,0.003479907673493865,0.003476468309546826,0.2950273508974928,0.0034790277525529713,0.38604101171673116,0.3015353904508728
TCGA-A8-A076-01A-21W-A019-09,0.06963085768094907,0.0016915577143655784,0.13280814873082347,0.0016925716480877381,0.0016924011508950658,0.0016915097078138205,0.3600394710654887,0.4307534823015766
TCGA-AC-A3YI-01A-21D-A23C-09,0.4546548738822916,0.008345558419655503,0.008342096497357683,0.49526644847135687,0.00834818827658529,0.008349264649688458,0.008345796261066442,0.008347773541998192
TCGA-A7-A5ZW-01A-12D-A29N-09,0.005448790571056755,0.24929488980718942,0.40117529833723853,0.005444732115431132,0.0054462499711535215,0.005446467840768635,0.005444684252293433,0.32229888710486865
TCGA-BH-A1FL-01A-11D-A13L-09,0.006591969564101692,0.15882052001727037,0.006591874121462531,0.0065884339613847785,0.3187556264000538,0.006591424607018071,0.006589523784443088,0.4894706275442658
TCGA-D8-A27F-01A-11D-A16D-09,0.0020847205573369157,0.002085589545467933,0.0020878395911360795,0.20122099110045472,0.002086970218936643,0.002086492238926887,0.7862609337699841,0.0020864629777568094
TCGA-A2-A0ST-01A-12D-A099-09,0.006584932090806455,0.00658948886131169,0.2327363725742672,0.13756824435425924,0.4268296209205406,0.006592162233881901,0.006591947836691296,0.1765072311282415
TCGA-B6-A0IB-01A-11W-A050-09,0.09705911021321666,0.0018149138707342506,0.14407656186415335,0.0018153207540508652,0.0018147951924141349,0.21417836237533874,0.40694900937456147,0.1322919263555304
TCGA-LL-A6FR-01A-12D-A31U-09,0.0036816635068436772,0.0036832240391268868,0.003682005229217131,0.0036809141498557445,0.18390091981378426,0.003683832256292116,0.4526023045205675,0.34508513648431277
TCGA-BH-A1FH-01A-12D-A13L-09,0.00658549668164325,0.006590047750057383,0.006587628403698644,0.006586943546396414,0.6982740770514914,0.26219347334357396,0.006589959029210252,0.006592374193928722
TCGA-AR-A0TT-01A-31D-A099-09,0.002157748821391883,0.002157725327152645,0.07842636203031618,0.0021588131846314524,0.34367203941263835,0.0021597168535535303,0.31094403701866574,0.25832355735165013
TCGA-E9-A22H-01A-11D-A159-09,0.0065868576945489095,0.0065862319671969975,0.006584552745633991,0.006588929391293715,0.006593806270346126,0.006587473349015419,0.3781324882722027,0.582339660309762
TCGA-A1-A0SI-01A-11D-A142-09,0.027648644572479373,0.0005639780453422761,0.9164059599147992,0.0005641651648418864,0.037380027603660014,0.0005643507776873105,0.0005641119577445374,0.01630876196344536
TCGA-B6-A0IN-01A-11W-A050-09,0.00390865866761388,0.003910329194705591,0.0039102850285143605,0.003914092232006756,0.6301891237078644,0.34634025841883337,0.003913002626117585,0.003914250124344074
TCGA-BH-A0HF-01A-11W-A071-09,0.00010690408699628509,0.00010682114076633819,0.00010693173941025414,0.00010683172062667985,0.8308455245373859,0.16851317073350053,0.00010687473060010456,0.00010694131071397346
TCGA-AR-A0U1-01A-11D-A10Y-09,0.0014075524682277427,0.0014075548470583199,0.0014060954943277393,0.20756582651505062,0.05405819064495931,0.001407376668193545,0.731340281113044,0.0014071222491385744
TCGA-AN-A0XO-01A-11D-A10G-09,0.00391627608045916,0.00391085212400684,0.27072546310949147,0.0039123866649969,0.0039137462578700535,0.19834436065532973,0.5113622197590196,0.003914695348826104
TCGA-D8-A13Y-01A-11D-A10Y-09,0.0017399644428636638,0.07357341551931956,0.25702714791773973,0.001738608825389469,0.3369573984391269,0.0017393753089370778,0.14861025703033207,0.1786138325162914
TCGA-A2-A04N-01A-11D-A10Y-09,0.0028459651844650008,0.2507169194805089,0.0028490222324360913,0.002847367690864114,0.21581798529364332,0.0028469500338926855,0.0028465874703565734,0.5192292026138332
TCGA-S3-A6ZG-01A-22D-A32I-09,0.0032954716143971637,0.05997145128335598,0.00329434090762621,0.0032936899074287773,0.003296548242867486,0.0032962951532335507,0.32668925562293927,0.5968629472681518
TCGA-BH-A0E7-01A-11W-A050-09,0.003383075889671279,0.0033853541810195667,0.0033824085862197866,0.0033844582181187647,0.44849712482458487,0.5311984018216195,0.003383864086745953,0.0033853123920201175
TCGA-C8-A8HP-01A-11D-A36J-09,0.045550462794217934,0.000745258160607005,0.9006633120509999,0.0007453402176492945,0.000745423477852181,0.0007454636462231561,0.0007454984950375425,0.05005924115741305
TCGA-BH-A0DO-01B-11D-A12B-09,0.005694727343103663,0.005687938886896532,0.21206160796208054,0.0056920210450900595,0.5503204398629357,0.2091534678775117,0.005696353909547057,0.005693443112834803
TCGA-EW-A2FS-01A-11D-A17D-09,0.12654124951519014,0.00431910766555451,0.00432122213812263,0.0043175105068977565,0.4615328236172591,0.0043183082903534556,0.0043190726174877035,0.3903307056491347
TCGA-D8-A27N-01A-11D-A16D-09,0.0025046084238137057,0.0025073607947466068,0.06564147685970775,0.29296435084893796,0.002505124999995759,0.11031833039681624,0.002505030712487183,0.5210537169634949
TCGA-A8-A08Z-01A-21W-A019-09,0.003579302546816659,0.003580329354545443,0.00357898759333235,0.0035755911911503025,0.3472664729552791,0.0035787690384245585,0.15820980185958455,0.4766307454608672
TCGA-BH-A0DD-01A-31D-A12Q-09,0.005442479015348673,0.005439597829766766,0.1480129570389751,0.005448226294845803,0.005449266078992907,0.005445060941596238,0.005450572188850743,0.8193118406116238
TCGA-BH-A0HB-01A-11W-A071-09,0.003801460268623116,0.0037917782494420217,0.0037974937424048003,0.003794354855562719,0.003796035486654137,0.003794701787865187,0.2556427329369077,0.7215814426725403
TCGA-GM-A2DC-01A-11D-A18P-09,0.006256707587790265,0.006259765966086196,0.006256876345545958,0.00626006229470101,0.006272011874451561,0.006261080790380971,0.006262852216828622,0.9561706429242155
TCGA-C8-A1HG-01A-11D-A135-09,0.002503428060147398,0.0025036208904364726,0.0937876247015641,0.0025043447838832924,0.2033357938905266,0.00250512256336492,0.27422788245781177,0.4186321826522655
TCGA-BH-A1FN-01A-11D-A13L-09,0.0011278373510046871,0.12151347077367791,0.45051184542789663,0.0011284627343990058,0.0011282680424415067,0.0011280308065776486,0.4223338352728541,0.001128249591148511
TCGA-BH-A0BO-01A-23D-A12B-09,0.004817170539352578,0.0048194607947906875,0.13696759023489039,0.004814070773918005,0.40758710399551723,0.4313606993457216,0.004817419006839042,0.0048164853089703585
TCGA-D8-A1JN-01A-11D-A13L-09,0.05677191340300822,0.0007275516496789452,0.8285248701841983,0.04437945310764511,0.0007281896635161093,0.0007278934831364671,0.0007279902247324589,0.06741213828408457
TCGA-A2-A0YH-01A-11D-A10G-09,0.0015091545590198952,0.001508057266738228,0.62665914703781,0.0015093871865557171,0.17770166365156012,0.0015086552679097016,0.001508784632347436,0.1880951503980588
TCGA-E2-A15G-01A-11D-A12B-09,0.002018891640402486,0.0020188451934961263,0.002019630401519895,0.1469200019366538,0.41903335071634,0.0020196467203220645,0.0020201211318907532,0.4239495122593748
TCGA-D8-A1JB-01A-11D-A13L-09,0.002913662333411764,0.08744237039312237,0.0029137821627124084,0.1690409609292154,0.32966027962847355,0.002912472173813914,0.4022034643138886,0.002913008065362161
TCGA-A8-A09X-01A-11W-A019-09,0.04619326216168159,0.07027053556071454,0.2945660731142209,0.17438965820015925,0.0020872103707760075,0.0020865757447923856,0.07224721597004197,0.33815946887761333
TCGA-BH-A208-01A-11D-A159-09,0.001955016033867535,0.0019555480134495337,0.5516861045597268,0.001955736344320519,0.0019568635899106872,0.001956509345969543,0.4365763379419006,0.0019578841708548177
TCGA-A7-A26H-01A-11D-A167-09,0.0010271319674575398,0.0010273568931710923,0.6274390673899356,0.08148537246896051,0.0010266472542962487,0.0010263640214076834,0.0010266103026971975,0.28594144970207397
TCGA-A7-A5ZX-01A-12D-A29N-09,0.004174553807241436,0.14419525560248386,0.004176975219142236,0.004173760063863887,0.3029217631071741,0.00417350653053022,0.15293474355651981,0.3832494421130444
TCGA-E2-A1IK-01A-11D-A17G-09,0.4774904554151508,0.007823401245909859,0.007846958341011808,0.007832904665775714,0.4755002753034097,0.00783480829506906,0.00783222613334433,0.00783897060032879
TCGA-A2-A25E-01A-11D-A167-09,0.002236524097652387,0.002236284412069166,0.0022364859918203688,0.08354927144000114,0.1251820046897745,0.0022363932421984953,0.7800872569685802,0.002235779157903794
TCGA-AO-A0JM-01A-21W-A071-09,0.0028484040392290026,0.08424370187608364,0.08194124451328139,0.0028466825757794845,0.0028467738551055323,0.002845745434616505,0.3695681599735748,0.4528592877323298
TCGA-OL-A5RX-01A-11D-A28B-09,0.005689936862060245,0.0056897722055496295,0.005694170607974691,0.0056905558289407,0.005693890523078122,0.005693933495487939,0.6017787587797955,0.36406898169711316
TCGA-A2-A1FV-01A-11D-A13L-09,0.00347967309531802,0.003479180611868456,0.20798540568078822,0.0034753464317847232,0.0034791294238579623,0.003478976344456347,0.1677071466617257,0.6069151417502007
TCGA-LL-A8F5-01A-11D-A36J-09,0.0009144822120369659,0.0009140622725997692,0.0009140873896161407,0.07388486962223093,0.000914196463758141,0.0009141883798852209,0.8366118971539273,0.08493221650594554
TCGA-B6-A0RV-01A-11D-A099-09,0.002663055012635074,0.002664770668591158,0.8146694800996236,0.002664092279693238,0.0026665740225012315,0.002663318991526974,0.0026664489222000412,0.16934226000322877
TCGA-AR-A2LM-01A-11D-A17W-09,0.008357159296758199,0.008344735436263566,0.008348394887722094,0.008352125023379798,0.008352488509413248,0.008345187812769547,0.7479863595613323,0.2019135494723613
TCGA-D8-A1JJ-01A-31D-A14K-09,0.0015658718769768736,0.001566554254489954,0.41981439497537665,0.0015653525392640983,0.008859442276145229,0.09908996785731533,0.22317851474062397,0.24435990147980793
TCGA-BH-A1FD-01A-11W-A14Q-09,0.003909676926380082,0.003913358897480923,0.003911781171253863,0.003914631529559365,0.5441165637981616,0.003913109798707562,0.00391492833900509,0.43240594953945155
TCGA-D8-A1XL-01A-11D-A14K-09,0.07403627204394485,0.001491455887472808,0.0014900493800222303,0.0014913243658338368,0.0014905293763299607,0.001491161103221239,0.8485277697832913,0.0699814380598837
TCGA-AR-A252-01A-11D-A167-09,0.012522491684783057,0.012528784259926252,0.012526904548632853,0.012510829620170258,0.012540683908615586,0.9123199254061017,0.012523962214090575,0.012526418357679736
TCGA-AR-A2LE-01A-11D-A17W-09,0.026071488751813154,0.00039843799327959813,0.9715363839694132,0.00039854390450904244,0.00039871562691129014,0.00039883256236069735,0.0003986585172870377,0.00039893867442587967
TCGA-BH-A0DI-01A-21D-A12Q-09,0.002980792774085072,0.002983792706297183,0.32297705991240266,0.002982704307544842,0.002982068741065635,0.0029827658187109693,0.4111839216358075,0.2509268941040862
TCGA-B6-A0IM-01A-11W-A050-09,0.004317328909335185,0.004315460080983249,0.004318251239329247,0.0043162173896023875,0.004318279115490778,0.004316765844926812,0.42602627555943373,0.5480714218608986
TCGA-A1-A0SN-01A-11D-A142-09,0.0020209686129527963,0.002021312146128243,0.3089796498524794,0.0020190816486174447,0.0020197457805099183,0.0020188848510904094,0.42727297368988587,0.253647383418336
TCGA-A8-A08B-01A-11W-A019-09,0.0029120366208445136,0.0029106994151857067,0.3175862793113388,0.0029132954601370498,0.46322281445122304,0.002911633570263166,0.0029129181052351075,0.20463032306577264
TCGA-AC-A2FG-01A-11D-A17D-09,0.003577013984892876,0.003576445619130903,0.1707495415877863,0.003576337946572286,0.43855997126712004,0.0035781023842696986,0.0035789020108916185,0.3728036851993364
TCGA-3C-AALJ-01A-31D-A41F-09,0.0044760014422070725,0.004473435342903753,0.004474570077238927,0.13269477791654335,0.004473307035197204,0.00447368551603035,0.38630126298454837,0.4586329596853309
TCGA-AO-A0JD-01A-11W-A071-09,0.0010435029974696533,0.08253956820563654,0.0010432202511976485,0.08967105440411618,0.001043644087918979,0.0010433454985218583,0.6387819085663766,0.18483375598876248
TCGA-AC-A4ZE-01A-11D-A41F-09,0.0026074473495870214,0.0026068310264465333,0.0026105931471706798,0.21907757151536544,0.23037443439020902,0.11603338606234685,0.0026093714989597096,0.4240803650099148
TCGA-BH-A0BW-01A-11D-A10Y-09,0.0016695535455232295,0.0016700630180060054,0.0016705704780577391,0.0016698780467878996,0.09804991432149877,0.19829426971347075,0.6953060363865872,0.0016697144900683415
TCGA-BH-A1FE-06A-11D-A20S-09,0.06250905005681341,0.06250585143493327,0.06250797893933027,0.06251327103674524,0.06250903368698667,0.06264227438421491,0.06252836833094554,0.5622841721300307
TCGA-AO-A128-01A-11D-A10M-09,0.00012655366543058155,0.05191270272148042,0.018538100030899677,0.00012664085348634886,0.00012662660272769655,0.9025680917951027,0.026474686182561144,0.00012659814831147726
TCGA-BH-A1FE-01A-11D-A13L-09,0.24291620409492162,0.006257751674070251,0.006280514618619819,0.1973510281307796,0.5284073827886379,0.006260587625952562,0.00626434403441172,0.006262187032606719
TCGA-AN-A0FZ-01A-11W-A050-09,0.0017639002046056554,0.0017631605142261351,0.08143347612842725,0.1535448568609055,0.21145416692856006,0.0017639516547700309,0.0017634574571163985,0.5465130302513891
TCGA-A1-A0SH-01A-11D-A099-09,0.0011712504833609441,0.0011708081827442325,0.5845058197339877,0.11363214950338663,0.10672400209817817,0.0011706454963630924,0.14454416074439416,0.0470811637575851
TCGA-AN-A0FF-01A-11W-A050-09,0.005956436369614319,0.00595862472218782,0.0059563417626750745,0.005956929772699912,0.647467855713465,0.31678049999088903,0.005959361407144555,0.005963950261324264
TCGA-BH-A1EN-01A-11D-A17G-09,0.002020734059327809,0.0020194375117695714,0.0020209187992193457,0.002018819524581983,0.18889797032558692,0.002019794933474465,0.48725771421654057,0.31374461062949943
TCGA-B6-A0WT-01A-11D-A10G-09,0.005969889677904569,0.4897883721981322,0.005963077022801225,0.005958638350176085,0.005964189859942586,0.005963583711509321,0.005962772637141285,0.4744294765423927
TCGA-AN-A0FL-01A-11W-A050-09,0.0007454875311421257,0.0007455019249695434,0.004542249597547113,0.08431778157475994,0.0007454068032537341,0.0007454008182144146,0.7929872813480207,0.11517089040209243
TCGA-C8-A12Y-01A-11D-A12B-09,0.003054806582588994,0.0030537043327812756,0.0030540333441376253,0.23709492833620402,0.07519901333393816,0.6670391794626255,0.003053872917026829,0.008450461690697735
TCGA-A2-A0ET-01A-31D-A045-09,0.0026109693472629583,0.00261049120091267,0.13507911084465338,0.19201793994424662,0.0026096738081969827,0.002609074802969499,0.002609255876402475,0.6598534841753554
TCGA-A7-A26F-01A-21D-A167-09,0.0030556423372748824,0.003052607740558857,0.16831732072044991,0.37844045382414104,0.003054859978519329,0.003053761607362703,0.0030550424930307816,0.4379703112986625
TCGA-D8-A1Y2-01A-11D-A159-09,0.0069528815723743816,0.006953143027891304,0.5716012286825367,0.006954499371977988,0.006954092561275045,0.38667106561518466,0.006954184602246868,0.006958904566513084
TCGA-C8-A138-01A-11D-A10Y-09,0.1536679662590865,0.002910850056007403,0.0029128149875333963,0.26846138590398577,0.11384863901539898,0.00291218386789313,0.002913066361960849,0.452373093548134
TCGA-D8-A27G-01A-11D-A16D-09,0.00013642572206666836,0.0001363777640265537,0.9990453191828522,0.00013637916190286262,0.00013637254908186445,0.00013637621621047567,0.00013636657061223022,0.00013638283324720243
TCGA-C8-A1HN-01A-11D-A135-09,0.0025535239171141735,0.0025552279525563144,0.0025533149819301866,0.13810877993139092,0.0025561921059061203,0.0025556833941198166,0.30416233853778446,0.5449549391791979
TCGA-A2-A0CL-01A-11D-A10Y-09,0.0008459750391555573,0.044775756150337305,0.8201696408040778,0.033833179516115953,0.0008460644228092537,0.0008462771206100207,0.0008460271389217241,0.09783707980797242
TCGA-GM-A5PV-01A-11D-A28B-09,0.005447966581060698,0.005444306968216617,0.19142807619615568,0.005443173902626238,0.005444968307836071,0.005444149448786474,0.7759016738654646,0.005445684729853561
TCGA-B6-A0WX-01A-11D-A10G-09,0.003480591789577301,0.04929953154653902,0.003475496345763574,0.17696371914718934,0.003477849844865027,0.3644697772495858,0.3953538041022385,0.003479229974241463
TCGA-A1-A0SP-01A-11D-A099-09,0.002502136680353036,0.002503211935424025,0.002504502113326421,0.0025052486744741556,0.3015664106735831,0.4098217210421326,0.2760919448819807,0.0025048239987259433
TCGA-A8-A08J-01A-11W-A019-09,0.003914793607015702,0.36408484805934677,0.16003214309370847,0.19916552069529445,0.003914365354479974,0.0039137360448418075,0.003914583272908015,0.26106000987240474
TCGA-E9-A1QZ-01A-21D-A167-09,0.005958728181429447,0.005961374976172567,0.0059545131893608575,0.5815832818552091,0.005965600459187271,0.005965763074693365,0.0059650273896490824,0.3826457108742982
TCGA-EW-A1PH-01A-11D-A14K-09,0.00284761458730858,0.0028455911667313837,0.0638226915403576,0.002846396144611651,0.1912401300934261,0.0028463381939099995,0.2184929977007372,0.5150582405729176
TCGA-BH-A0H9-01A-11W-A071-09,0.002981720675557401,0.09586221354619519,0.12338850815236199,0.002981499918200278,0.2789117383168792,0.0029819580765385115,0.1956862982361719,0.29720606307809544
TCGA-BH-A0DP-01A-21W-A071-09,0.004815214667440916,0.004813819955454973,0.004814792454464145,0.004813747365965149,0.6772167612856497,0.0048146195371362175,0.004818456870743491,0.2938925878631455
TCGA-AO-A1KS-01A-11D-A13L-09,0.0029120586879470126,0.0029179737787835705,0.4108130914208641,0.0029144993816061326,0.0029137677838314375,0.002913286812209244,0.11946821757415016,0.4551471045606084
TCGA-C8-A1HK-01A-21D-A13L-09,0.0390932635109308,0.002051753372094342,0.34085730956945154,0.00205317160688482,0.002053169147155434,0.002052979130293286,0.37217996954802873,0.23965838411516105
TCGA-C8-A131-01A-11D-A10Y-09,0.1518789623026041,0.002123287132900515,0.0021232005330041044,0.2928646398001927,0.26292100346491604,0.0021222021382925325,0.002122703459411775,0.2838440011686782
TCGA-A8-A093-01A-11W-A019-09,0.0952260341851105,0.0011387441425873928,0.5988023317056015,0.0011382975904751492,0.07506882304009879,0.0011384552159036758,0.001138523210370457,0.22634879090985266
TCGA-A1-A0SK-01A-12D-A099-09,0.0018414711050629496,0.0018408265513133787,0.0018413896498168589,0.14353469563583265,0.0018417412963665112,0.0018410276261185085,0.5538651476820754,0.29339370045341373
TCGA-A2-A0ER-01A-21W-A050-09,0.004814584069083872,0.14118700286148583,0.10659567437883861,0.004817044299508364,0.004817582058617178,0.0048164214218061625,0.004817461651600544,0.7281342292590596
TCGA-PL-A8LY-01A-11D-A41F-09,0.041715715280223616,0.0417180823676387,0.04171154380805983,0.26630868547557257,0.04171334197983401,0.04176378374660909,0.04172391836700113,0.483344928975061
TCGA-AR-A5QM-01A-11D-A27P-09,0.004635545970541154,0.0046366681556495445,0.0046331208490419575,0.5001090982503232,0.004639315937150265,0.004638610774945135,0.004637456144612793,0.4720701839177359
TCGA-A7-A0CH-01A-21W-A019-09,0.004812333237266388,0.004814661060623817,0.21288900456142984,0.004818900618398961,0.6038175269015669,0.0048167908853337495,0.004818249769507644,0.15921253296587284
TCGA-A2-A04Y-01A-21W-A050-09,0.07651899499750343,0.003479005858073778,0.14979272924637752,0.23517331020104684,0.003479438290066998,0.003478890784650053,0.42142389591018,0.10665373471210134
TCGA-E2-A10C-01A-21D-A10M-09,0.0003178786997403229,0.0003177431832516645,0.9692277814053636,0.00031785569022839454,0.02886531920648918,0.00031775438068723993,0.0003178236569201103,0.0003178437773194961
TCGA-D8-A1XO-01A-11D-A14K-09,0.006588464585243917,0.006587389863135161,0.2928122097879953,0.33653624232676477,0.006591681856441392,0.006590407729976517,0.006589440086652368,0.3377041637637905
TCGA-BH-A1F2-01A-31D-A13L-09,0.0024111549271782816,0.0024080438048515794,0.16291309081497157,0.002409032884376081,0.002408682502143146,0.0024090527105039413,0.40085559583905417,0.42418534651692125
TCGA-BH-A18N-01A-11D-A12B-09,0.0032940925784273765,0.003297221710215048,0.0032930972685504354,0.003295739327309609,0.0032952306890747054,0.4526553864445427,0.5275727657903477,0.003296466191532541
TCGA-E9-A243-01A-21D-A167-09,0.0017398765950717725,0.0017388058691749301,0.10825004732756345,0.17713363387280456,0.0017395702981719285,0.0017395571335370912,0.7059195587040663,0.0017389501996099225
TCGA-BH-A1FG-01A-11D-A13L-09,0.09630985578187203,0.006591867562392228,0.06497067106499478,0.006589350666683866,0.36121730273488123,0.45113900338700236,0.0065906419135854525,0.006591306888588074
TCGA-BH-A0BJ-01A-11W-A071-09,0.22636432660174347,0.005007030097670562,0.005006316458971422,0.005008648585699092,0.7435739510530053,0.00501387260756831,0.0050093258910757395,0.005016528704265974
TCGA-E2-A1LH-01A-11D-A14G-09,0.000699876949581757,0.04340965409826987,0.1686133249249134,0.058988703471893264,0.0006995067519836145,0.0006994941693354154,0.7261899368638163,0.0006995027702064342
TCGA-LL-A7T0-01A-31D-A351-09,0.0025568566646218247,0.0025556790336178758,0.0025568977560714874,0.002556770198406815,0.3373480812569207,0.002556544261452588,0.0025557298173940275,0.6473134410115148
TCGA-E2-A159-01A-11D-A10Y-09,0.0007971537132171755,0.03431818150053388,0.7205440083593714,0.038964073281996546,0.0007974230235870078,0.0007974159465891068,0.14546426624870826,0.05831747792599677
TCGA-A8-A096-01A-11W-A019-09,0.004319434059285065,0.18223226438574847,0.004311600548071527,0.004315945148235948,0.004317479217772471,0.00431845283725661,0.2703965025658018,0.5257883212378281
TCGA-C8-A26Z-01A-11D-A16D-09,0.003133213768297051,0.003131143744202826,0.003129595124725729,0.003132764784079458,0.003131043192907404,0.0031309864441002658,0.43510068981662553,0.5461105631250618
TCGA-BH-A18Q-01A-12D-A12B-09,0.0015081433041191266,0.0015092251184370485,0.0015088856490232502,0.11329479103439112,0.0015092682878842343,0.001509301897493392,0.8776511877820727,0.0015091969265791105
TCGA-AR-A0TY-01A-12W-A12T-09,0.0019263396937270548,0.001926040950279962,0.0019273014934328206,0.45417422092358306,0.0019267839728941936,0.0019269593300603619,0.19409072396412216,0.3421016296719005
TCGA-LD-A7W6-01A-81D-A351-09,0.004322059909698958,0.004317922391302109,0.004321400860308442,0.00431562956106691,0.004319937577659489,0.004317783009713911,0.5567458385502865,0.4173394281399636
TCGA-BH-A0DG-01A-21D-A12Q-09,0.26942589922289867,0.0037970957144908704,0.0037977104051998938,0.0037946616629785154,0.003794810130562272,0.003796439807834993,0.7077980194541679,0.0037953636018669694
TCGA-A8-A097-01A-11W-A050-09,0.0012784252394097383,0.0012782279438248968,0.0715697919088626,0.25032583340876535,0.10165489053909571,0.00127786484477196,0.5713369338768477,0.0012780322384220747
TCGA-OL-A5D8-01A-11D-A27P-09,0.005008061517891279,0.17300616566567956,0.0050133434819097265,0.005011744528091883,0.0050103265665543935,0.005006264818369518,0.2711601030580893,0.5307839903634143
TCGA-A2-A1G6-01A-11D-A13L-09,0.015637752722697042,0.015640408545958794,0.015642482819902066,0.01564354370212593,0.01564785596790251,0.0156526844531196,0.8904982645162586,0.01563700727203555
TCGA-E9-A1R7-01A-11D-A14K-09,0.002609190110941233,0.17930923258245754,0.13779842141499452,0.08326922887271647,0.4029171517891167,0.0026090833705747947,0.002609249892919649,0.1888784419662791
TCGA-BH-A0HW-01A-11W-A050-09,0.003909915384638121,0.003912516494161219,0.003910626999831045,0.003910811416290309,0.003914569363536693,0.7044356940267494,0.2720925329668171,0.003913333347976009
TCGA-B6-A1KN-01A-11D-A13L-09,0.17604328080396078,0.002158536579535418,0.0021585819141318988,0.002159167563391597,0.19377655022417106,0.002159724755942844,0.44154673230527114,0.17999742585359518
TCGA-AR-A1AH-01A-11D-A12B-09,0.06342338899307806,0.057771584495912964,0.0013461938480942347,0.33286587793904676,0.0013464769007926556,0.1397722887743239,0.4021280478594517,0.0013461411892997128
TCGA-EW-A1J3-01A-11D-A13L-09,0.005220328416477431,0.0052172533615814165,0.005216182709406733,0.00521383983726056,0.5728169054013366,0.0052183842073758235,0.2849613371658007,0.11613576890076076
TCGA-BH-A2L8-01A-11D-A18P-09,0.0002549521014285508,0.0002549122292901226,0.9982153279178445,0.00025494335576976677,0.0002549901024275912,0.00025490411136840454,0.00025496709472021994,0.0002550030871509392
TCGA-E2-A10A-01A-21D-A10Y-09,0.0062557243472374634,0.006258023758693072,0.12271729432152591,0.25246122523533465,0.4521673109948963,0.006260932936737062,0.006260855142078107,0.1476186332634974
TCGA-A8-A08C-01A-11W-A019-09,0.00481666691098377,0.08838145629702744,0.004809919275582121,0.004817457293012983,0.3102423594954089,0.004816741760794106,0.11257763665180823,0.4695377623153826
TCGA-OL-A5RZ-01A-11D-A28B-09,0.04186514251745322,0.0011817904372490276,0.049807316240398566,0.209434404132003,0.0011815205568453922,0.001181291988242996,0.3060961967134609,0.3892523374143468
