,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
TCGA-44-A479-01A-31D-A24D-08,0.005623634816907934,0.06212765426535264,0.0733102756379155,0.8211117095122821,0.0005693831306645991,0.037257342636877175
TCGA-86-8075-01A-11D-2238-08,0.003910536542291656,0.003907432562881527,0.0039315299691313485,0.0039065847049967245,0.003911786468412411,0.9804321297522863
TCGA-MP-A4TF-01A-11D-A25L-08,0.17669066988286286,0.26959653487129415,0.00038699789896812865,0.36147559836082077,0.08463319129609549,0.10721700768995862
TCGA-69-7760-01A-11D-2167-08,0.002346896179920808,0.0023459407388996857,0.05051308881638799,0.0023477543387245875,0.002344513047440218,0.9401018068786268
TCGA-78-7161-01A-11D-2036-08,0.0008466751299079006,0.0008470166272672557,0.0008471188588633142,0.40695909541072983,0.36170260283131245,0.22879749114191927
TCGA-NJ-A55O-01A-11D-A25L-08,0.001139181038907521,0.9943034140425577,0.0011415383260187288,0.0011394524570396609,0.0011386432996979207,0.001137770835778527
TCGA-MP-A5C7-01A-11D-A25L-08,0.0022164673424300402,0.28918016159901727,0.0022177992154599844,0.002217319103428996,0.00221854665577972,0.701949706083884
TCGA-MP-A4TJ-01A-51D-A25L-08,0.0016861631715076233,0.49475139528903783,0.0016846437348095322,0.0016860663906404373,0.0016863098640996935,0.4985054215499048
TCGA-64-5778-01A-01D-1625-08,0.11008250177183726,0.38246332839555763,0.01711479891360857,0.37231004765990067,0.09978710597753475,0.018242217281561085
TCGA-MP-A4SY-01A-21D-A24P-08,0.19573786670847262,0.0010735281623778035,0.16686724604219003,0.0010731409008996552,0.4718551236674288,0.16339309451863107
TCGA-99-7458-01A-11D-2036-08,0.19934273831802612,0.18113784778024608,0.0003376103418836956,0.4185103410736944,0.13839532447428332,0.06227613801186653
TCGA-50-5049-01A-01D-1625-08,0.3769484452814954,0.5046655853183194,0.00021215614756375198,0.09707773446864296,0.020883754327414194,0.00021232445656431636
TCGA-55-5899-01A-11D-1625-08,0.14325482077952503,0.1680105448801112,0.2615740212761479,0.34950358327154213,0.07730203686195393,0.0003549929307196926
TCGA-MP-A4TC-01A-11D-A24P-08,0.10001389763557163,0.28481735156099747,0.04144296918926063,0.27719762259125824,0.29590854873043093,0.0006196102924810873
TCGA-86-7711-01A-11D-2063-08,0.197776945213333,0.022806458349226705,0.2052309364004672,0.0007267420754409184,0.39764449421078146,0.17581442375075074
TCGA-75-6205-01A-11D-1753-08,0.0038366953157717974,0.0038294499236295734,0.003855838286198789,0.003828317480180304,0.0038393226713236968,0.9808103763228958
TCGA-50-6591-01A-11D-1753-08,0.003303991001682103,0.0033056867941800142,0.16125704118847156,0.0033052793078208603,0.0033064465217445896,0.8255215551861008
TCGA-05-5425-01A-02D-1625-08,0.24530316441817895,0.2799996157835236,0.0002868665437299677,0.33648113118319,0.09218602904653823,0.04574319302483901
TCGA-78-7150-01A-21D-2036-08,0.00878384228771517,0.008415957273769344,0.39735643664153614,0.15679968215784032,0.2788599089174666,0.14978417272167252
TCGA-95-A4VP-01A-21D-A25L-08,0.0013278681284044295,0.8310380289754753,0.0013254294262987562,0.0013274090152962563,0.0013273237025598426,0.16365394075196543
TCGA-17-Z015-01A-01W-0746-08,0.1451180394585485,0.00032597486221423364,0.00032619740814721684,0.5268615148189235,0.000325936353471224,0.32704233709869546
TCGA-17-Z033-01A-01W-0746-08,0.39917833624711974,0.03303103067555347,0.255873763653834,0.23722871560215464,0.0009916867786745425,0.07369646704266364
TCGA-17-Z013-01A-01W-0746-08,0.0029062700012635477,0.002906133707158769,0.0029075657616118833,0.4074242657729299,0.26484932835895647,0.3190064363980795
TCGA-86-A4P7-01A-11D-A24P-08,0.00276437335224792,0.00276520653600211,0.5557297725282855,0.0027627523685586587,0.12051041392058624,0.31546748129431945
TCGA-75-6203-01A-11D-1753-08,0.011977507224199102,0.011981306841538466,0.011970296869981228,0.01198538574379024,0.011965745518440901,0.94011975780205
TCGA-17-Z019-01A-01W-0746-08,0.0838439381963445,0.08369919459711762,0.08340652145095132,0.08420473654153543,0.580965762321589,0.08387984689246214
TCGA-L9-A743-01A-43D-A397-08,0.18878759368810705,0.001382148481059952,0.4733169879686852,0.2129803955136015,0.1221505259464381,0.0013823484021082046
TCGA-55-8614-01A-11D-2393-08,0.0006797847122030948,0.0006793719594156511,0.0904160417535822,0.0006795317690606749,0.45232699920467145,0.45521827060106684
TCGA-05-4389-01A-01D-1265-08,0.0007023470656474759,0.0007024431525923561,0.3356928259758037,0.09562019998878918,0.24932626840494568,0.31795591541222157
TCGA-78-8655-01A-11D-2393-08,0.6489860913642006,0.0015899860006470853,0.0015901952092937802,0.0015903835294518204,0.0015908663142447709,0.34465247758216183
TCGA-97-8547-01A-11D-2393-08,0.003057584880411773,0.003059456894278201,0.4007329653658659,0.0030595327587351695,0.003055716489829662,0.5870347436108794
TCGA-97-7554-01A-11D-2036-08,0.07826368558840596,0.2534471136698995,0.00037273143710879757,0.3001599695526857,0.3095637285965105,0.058192771155389476
TCGA-50-6673-01A-11D-1945-08,0.003236304387196644,0.003235978072546121,0.14725585448304274,0.003232978919766433,0.003240069352444066,0.839798814785004
TCGA-44-7662-01A-11D-2063-08,0.17077563840977436,0.2908805198162517,0.07093882476085536,0.16415626157471447,0.30296053314567606,0.0002882222927279405
TCGA-95-7039-01A-11D-1945-08,0.06192281478364039,0.3557771103870673,0.001848672543779633,0.326399585522954,0.22596526944760595,0.02808654731495253
TCGA-17-Z002-01A-01W-0746-08,0.02398552980536735,0.023920054531137578,0.6724060351166017,0.023890585719663307,0.02409292710820721,0.23170486771902293
TCGA-05-4433-01A-22D-1855-08,0.004308904213346084,0.004307048913730671,0.004349890021965741,0.0043115790088258344,0.004311548005431337,0.9784110298367004
TCGA-55-7995-01A-11D-2184-08,0.19728509726745744,0.06283130414386147,0.10590153590290277,0.24475335703697124,0.38898888719603647,0.00023981845277064532
TCGA-17-Z047-01A-01W-0747-08,0.007016621691824956,0.007015648509749644,0.14233848399379295,0.0070043498812166595,0.0070224860835204125,0.8296024098398954
TCGA-55-7727-01A-11D-2167-08,0.0006337767058478304,0.0006337832002801514,0.4342450831086355,0.1766144830733486,0.38549558346980056,0.002377290442087327
TCGA-49-4514-01A-21D-1855-08,0.0007124244938348117,0.562511210800103,0.4344457458085669,0.0013417143942804207,0.0004942936432865994,0.0004946108599282519
TCGA-55-A490-01A-11D-A24D-08,0.1641441999441742,0.30915659788837896,0.05083052229690585,0.43891116860009,0.03683469699169444,0.0001228142787563472
TCGA-44-2668-01A-01D-0969-08,0.47578709548018244,0.2692115172094328,0.1784993186922091,0.07566543415499835,0.0004182666867098854,0.00041836777646749837
TCGA-86-8671-01A-11D-2393-08,0.004951612186008298,0.004958181407435932,0.1346913084810428,0.0049526326868675535,0.004962474123248263,0.8454837911153971
TCGA-78-7160-01A-11D-2036-08,0.004020359196802365,0.004012696932973688,0.16986465078644358,0.004013873995069822,0.004016326724233205,0.8140720923644773
TCGA-55-6972-01A-11D-1945-08,0.04027843182437815,0.14556625668780987,0.5429439546442159,0.0006114970135842981,0.2699908221392616,0.0006090376907503618
TCGA-44-6779-01A-11D-1855-08,0.001652621061953745,0.0016534515860792422,0.0016522107918874004,0.02555630110196783,0.4197256888476595,0.5497597266104522
TCGA-86-8073-01A-11D-2238-08,0.15910793322209826,0.2883964504432866,0.0357313297560558,0.4769024700379303,0.039753372522036444,0.00010844401859248121
TCGA-44-2662-01B-02D-A271-08,0.063678312806771,0.0008824449231433783,0.9327915165092061,0.00088250714294789,0.0008820914162532945,0.0008831272016783547
TCGA-99-AA5R-01A-11D-A397-08,0.003919772203037024,0.5736783253369259,0.003917783556832148,0.003920917100899908,0.41065272536345104,0.003910476438853845
TCGA-MN-A4N4-01A-12D-A24P-08,0.12519893062125376,0.11585555096349275,0.266366961947312,0.4191495622993066,0.07331878006921293,0.00011021409942173892
TCGA-17-Z032-01A-01W-0746-08,0.0015191691930375249,0.2890995204525911,0.2833565823765417,0.0015188394628203202,0.0015185234359810951,0.4229873650790283
TCGA-91-6840-01A-11D-1945-08,0.0013478946637729547,0.0013479679734859488,0.8047561976523495,0.0013482326838217132,0.0013479297121715686,0.18985177731439817
TCGA-86-8280-01A-11D-2284-08,0.0034356715324107678,0.0034358904826293844,0.0034415805473573466,0.0034315620070370246,0.2809375278702103,0.7053177675603552
TCGA-78-7154-01A-11D-2036-08,0.0006312909036374132,0.0006311827866380868,0.5137112923826636,0.0006313858308517658,0.14308807344432614,0.34130677465188297
TCGA-78-7536-01A-11D-2063-08,0.07554797859016224,0.28665159982303595,0.0002572440535447139,0.3194578184241796,0.22992125707911065,0.08816410202996684
TCGA-95-A4VK-01A-11D-A25L-08,0.030296607837997695,0.2162776194634586,0.0006131482972780726,0.5444551418676514,0.0006130800333514176,0.20774440250026283
TCGA-38-4627-01A-01D-1553-08,0.005813988121672422,0.005813308112902254,0.005854146169697181,0.005804422468518964,0.005809455257659467,0.9709046798695496
TCGA-49-4488-01A-01D-1753-08,0.3485565729607059,0.22282384154822668,0.04773043475264247,0.3052826582915075,0.07504437253476515,0.0005621199121522282
TCGA-44-5645-01B-04D-A271-08,0.004426896369020843,0.004425286073936128,0.004412717317610154,0.0044216773980779245,0.004429423700758431,0.9778839991405964
TCGA-50-6593-01A-11D-1753-08,0.11549768379863506,0.3196463039087144,0.0005202750277099548,0.2221795798135284,0.19687667211178075,0.1452794853396316
TCGA-62-A470-01A-11D-A24D-08,0.07823333366104142,0.0013593612167223151,0.0013624917713746655,0.36730225328942856,0.001359850357949156,0.550382709703484
TCGA-78-7542-01A-21D-2063-08,0.00043659089054438785,0.49905558045633075,0.07369512379640325,0.3306171353799337,0.0004365863725383999,0.09575898310424943
TCGA-97-A4LX-01A-11D-A24P-08,0.01737656641767849,0.5562017471051535,0.0008957717147130222,0.15343687469174747,0.27119157116303483,0.0008974689076727992
TCGA-55-6543-01A-11D-1753-08,0.007313020600907802,0.007304856708443002,0.007394744043716589,0.007310614231119804,0.007323860492505304,0.9633529039233075
TCGA-55-6712-01A-11D-1855-08,0.1325007967107372,0.0012221069920689788,0.6626800332774891,0.0012219563222295806,0.0012217335685668408,0.20115337312890835
TCGA-4B-A93V-01A-11D-A397-08,0.11140692972813479,0.5925683344984096,0.0011713785879518017,0.001170428804186755,0.20652755671063228,0.0871553716706848
TCGA-17-Z062-01A-01W-0747-08,0.3408194588481076,0.03937124730754124,0.00037965114353603587,0.49340286850693915,0.12564725790036954,0.00037951629350645947
TCGA-50-5936-01A-11D-1625-08,0.001393032083830406,0.001393423036265953,0.5596312114555683,0.0013930649399064795,0.30880123831735834,0.1273880301670706
TCGA-55-6984-01A-11D-1945-08,0.008023881214364929,0.008024502645274312,0.007999948405592589,0.008021658339828609,0.008023627332216928,0.9599063820627226
TCGA-44-2657-01A-01D-1105-08,0.36010971565703886,0.43939339664166327,0.05473321940723668,0.1449609208413934,0.0004011770908628738,0.00040157036180488485
TCGA-97-8175-01A-11D-2284-08,0.3926479168888788,0.005439218067011569,0.08260241673123954,0.005439245133823058,0.005437783994637856,0.5084334191844092
TCGA-64-1678-01A-01W-0928-08,0.2041914801485274,0.2534442598709421,0.05983194507884565,0.4817626782394269,0.00038485123662742807,0.00038478542563054536
TCGA-62-A46V-01A-11D-A24D-08,0.002902459288954178,0.0029038705919452825,0.06558808652721222,0.002905417589186126,0.002905717998028417,0.9227944480046738
TCGA-64-1676-01A-01D-0969-08,0.08309537114079643,0.11317929499961753,0.00026770301230301266,0.6553017185730274,0.14788771739273734,0.0002681948815184748
TCGA-64-1676-01A-01W-0928-08,0.0737508449675475,0.151141905343129,0.00027784400824000635,0.6011597402242883,0.17339132857467715,0.00027833688211794
TCGA-55-8616-01A-11D-2393-08,0.07662020980662164,0.3827709750670584,0.00032167880940481324,0.4892125026326896,0.0003215797833724339,0.05075305390085324
TCGA-44-2665-01A-01D-A271-08,0.0034308510765127575,0.003426381057890463,0.2336752447489079,0.0034262903282841267,0.0034340984872076635,0.7526071343011971
TCGA-44-2665-01A-01W-0928-08,0.003172888272387807,0.003168178965955675,0.23617939042407937,0.0031685029502909064,0.0031771482420141603,0.7511338911452722
TCGA-78-7146-01A-11D-2036-08,0.001405907277760324,0.4538698747620845,0.29501769430374186,0.12853406273063994,0.00044020545203538763,0.12073225547373788
TCGA-97-7937-01A-11D-2167-08,0.0843023700963754,0.4724996142990364,0.030687749933505527,0.26101753818054513,0.05712966372284742,0.09436306376769
TCGA-44-3398-01A-01D-1105-08,0.28602117432267776,0.09935945833362277,0.26768573292107556,0.17020337520983783,0.0008781174762193904,0.17585214173656682
TCGA-55-8511-01A-11D-2393-08,0.08014384757154998,0.2773605151454588,0.10605690801399918,0.26542423875517834,0.15829090163520335,0.1127235888786105
TCGA-05-4396-01A-21D-1855-08,0.10435719301720689,0.19871891772316544,0.0006724309594401312,0.20657633980470053,0.3140706284779516,0.1756044900175353
