,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-AO-A12H-01A-11D-A10Y-09,0.004547387273213505,0.004547099924235502,0.00454651620605635,0.004546480995801873,0.23800964732090593,0.00454636433471581,0.16927270329555943,0.5608908009935744,0.004546467592014783,0.004546532063922213
TCGA-B6-A0WY-01A-11D-A10G-09,0.004168837424833518,0.004167692099793655,0.1271843430676511,0.1317151780696482,0.004167915315314328,0.23801652266553172,0.47807571620002204,0.004168133397169412,0.0041678691103494,0.004167792649686694
TCGA-AN-A0XP-01A-11D-A117-09,0.0034501352076734626,0.0034492702963129845,0.2090480702808842,0.003449217137497931,0.401599168269654,0.2649768564500834,0.10367839943012176,0.0034491978530389695,0.0034493919904928457,0.0034502930842404502
TCGA-E9-A1NC-01A-12W-A16L-09,0.001429020675613463,0.08592823188490914,0.0014290955566056277,0.1808554163084677,0.001428998245522427,0.10196643623653938,0.6226756716884886,0.0014289922073035793,0.0014290173383066853,0.0014291198582435836
TCGA-LL-A740-01A-21D-A32I-09,0.0020843456577891092,0.002083758328893632,0.002084087764016626,0.0020839283380124102,0.7638447536102607,0.002083940618634793,0.0020839423104799695,0.21948317330643685,0.002083853171371621,0.0020842168941042115
TCGA-E2-A15S-01A-11D-A10Y-09,0.0018184398817617676,0.0018185925319262116,0.0018187896640419325,0.0018187481190622095,0.31924392125086115,0.001818771234761336,0.46266359729975093,0.0018187759099494813,0.2053616991683791,0.0018186649395058882
TCGA-AN-A046-01A-21W-A050-09,0.6962264290273881,1.677761823823619e-05,1.677597409976218e-05,0.006575700869100312,1.6777662529738013e-05,1.6777946549808944e-05,1.6777246757292587e-05,0.0023526423497418846,0.0040919876381346545,0.2906693536674603
TCGA-EW-A6SB-01A-12D-A32I-09,0.001695328070498219,0.0016954954716388226,0.0016955562884476668,0.0016955046375522363,0.001695477470208789,0.196361715967511,0.6037202833827985,0.18804991704784915,0.0016954504242288884,0.0016952712392667114
TCGA-E9-A1R5-01A-11D-A14K-09,0.002223001581304249,0.18101044759444088,0.0914217445398312,0.0022230054759037722,0.0022229665949591863,0.0022227383542619966,0.2759005129888794,0.4383298529353189,0.00222291310087574,0.0022228168342247234
TCGA-Z7-A8R5-01A-42D-A41F-09,0.00434843354662267,0.1502771875066168,0.0043490627119366805,0.004348848246452666,0.004348981999536958,0.24276936355410095,0.004348681857105219,0.5765125001853538,0.004348616389447096,0.004348324002827313
TCGA-BH-A1ES-01A-11D-A135-09,0.2293404280758416,0.004546239831086453,0.15138794027114819,0.44742662426123375,0.004546953904925958,0.14456475899548862,0.004546837465090073,0.004546877393946277,0.004546761828692883,0.004546577972546175
TCGA-A8-A07U-01A-11W-A050-09,0.05931400108876009,0.0015155081794120562,0.3796386245256277,0.15217672969542098,0.0015156287165973422,0.001515509629617528,0.2909549988949224,0.11033785297224949,0.0015155908372622663,0.0015155554601300706
TCGA-E2-A1B5-01A-21D-A12Q-09,0.0026323809810132664,0.0026324137930010586,0.5567517193649785,0.0026324140810968177,0.0026325391786072433,0.0026323821595358775,0.0026323754472264357,0.2692745400697501,0.0026321983630647043,0.15554703656172594
TCGA-C8-A9FZ-01A-11D-A41F-09,0.005263995973633294,0.005264168768585626,0.005265205680251294,0.005264689392978633,0.005264668182552977,0.005264815007398915,0.5928977985557541,0.36498581210110864,0.005264578615226091,0.005264267722510451
TCGA-E2-A15A-06A-11D-A12B-09,0.003030926591915408,0.22935838253100596,0.003032053635896014,0.0030313106455903084,0.003031270634937177,0.003031122193511841,0.060074562083837234,0.5544845295539921,0.0030312519361380963,0.13789459019317596
TCGA-B6-A0RG-01A-11W-A071-09,0.001695419365349595,0.05571507064938519,0.0016955480983713131,0.0016956640545739855,0.0016954103467353892,0.0016954249794378226,0.9307207368957658,0.001695398781109428,0.0016959642613091777,0.0016953625679622857
TCGA-E2-A1B0-01A-11D-A12Q-09,0.0019614325430707164,0.001961193468782842,0.08150182540510187,0.001961310559218272,0.3048414931163855,0.001961381547067433,0.24361445805022805,0.35827424460948826,0.0019612517256839563,0.0019614089749729986
TCGA-AO-A12A-01A-21D-A10Y-09,0.005882918765103677,0.005883350379497477,0.005884053337477136,0.005883860633215113,0.3225497666351013,0.00588375366720888,0.0058835685412722575,0.6303819694345005,0.0058838476198910215,0.005882910986732872
TCGA-A2-A0D2-01A-21W-A050-09,0.0011908387657558275,0.00119074413580762,0.0011908689297002997,0.0011907963905099326,0.21248757372362587,0.001190819083342233,0.7779859937319175,0.0011907798969379197,0.0011907552341532007,0.001190830108249596
TCGA-AN-A04C-01A-21W-A050-09,0.001299134774159734,0.0012990334025137305,0.0012990934612374474,0.001299148311693412,0.2963072051941716,0.15435345377275317,0.2284957601232792,0.26545358798850355,0.0012991846598111795,0.04889439831187703
TCGA-A7-A0CG-01A-11W-A019-09,0.0019613450205556377,0.001961440484898853,0.2373334217629665,0.0019613823161686085,0.001961337619617872,0.00196146585849667,0.2981970082268387,0.45073973468094747,0.0019613886772591156,0.0019614753522505042
TCGA-GM-A2DI-01A-31D-A18P-09,0.05850489556739791,0.0015637084263180883,0.9289914151817835,0.0015627165824884527,0.0015628566074847453,0.0015629451850700576,0.0015627954346227489,0.001563135675194664,0.0015626966766770147,0.0015628346629628334
TCGA-C8-A12K-01A-21D-A10Y-09,0.0007300543926973766,0.0007301208506790627,0.23076306368688151,0.09037819770635042,0.0007301534795368255,0.0007301038617979738,0.6737480041521753,0.0007300989649033824,0.0007301378703794513,0.0007300650345987035
TCGA-GM-A2D9-01A-11D-A18P-09,0.00019966413976324569,0.0001996599454342906,0.9693605307188237,0.0001996624549333019,0.00019966227669675587,0.00019966851664643764,0.00019965751526166718,0.029042172459622033,0.0001996542813316142,0.00019966769148700575
TCGA-A7-A26J-01B-02D-A272-09,0.005263874178266077,0.42669071579026074,0.0052640814802709214,0.005264601676411128,0.32271020258678956,0.005264368503563069,0.005265221368896387,0.21374804527288402,0.005264437966166881,0.00526445117649129
TCGA-LL-A5YP-01A-21D-A28B-09,0.0013337589821146602,0.0013337345231426967,0.0013337838023869707,0.1760319792221878,0.2595959249416865,0.0013337269462135185,0.5550359737023309,0.0013337070870568502,0.0013336964862788409,0.001333714306601265
TCGA-A7-A26J-01A-11D-A272-09,0.00416771565075943,0.3367524806591724,0.00416800332346052,0.22303377207249575,0.004168046373286629,0.004167499496287362,0.17412099935257244,0.24108589670563954,0.004167840571274531,0.004167745795051326
