,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
TCGA-MP-A4TC-01A-11D-A24P-08,0.12757409876405182,0.19194655799714389,0.03212730336342066,0.23720931190259598,0.3193010941743019,0.0004603519357652003,0.00046042260248828777,0.09092085926023213
TCGA-86-7711-01A-11D-2063-08,0.1368626872670926,0.09914931270613982,0.17924085009165683,0.0005397936439351457,0.2969962397829477,0.18095011219576473,0.1057212307364897,0.0005397735759735794
TCGA-75-6205-01A-11D-1753-08,0.0028462045722076382,0.0028456807008324513,0.0028462163021245285,0.0028455017268922346,0.002845965773472477,0.7679078791848962,0.21501743447203553,0.002845117267538848
TCGA-50-6591-01A-11D-1753-08,0.0024556129347489556,0.002455784771901322,0.15712230257851945,0.0024557329512470034,0.002455675123283704,0.8281431148788176,0.0024558789212205103,0.0024558978402614254
TCGA-05-5425-01A-02D-1625-08,0.09997175614539348,0.3459224348689235,0.00021296474420322642,0.3491764625017349,0.03386021228141074,0.0317539486285186,0.10090326818435144,0.038198952645464065
TCGA-78-7150-01A-21D-2036-08,0.0002872328586591912,0.0002872236970364477,0.3762544334115358,0.02813683928276981,0.21646280865409245,0.07484688920901961,0.05438894507698033,0.24933562780990629
TCGA-95-A4VP-01A-21D-A25L-08,0.000986135546040668,0.8239517533798337,0.0009858154917174867,0.000986099464308492,0.0009860268831480814,0.17013187559649112,0.0009861929559270434,0.0009861006825333917
TCGA-17-Z015-01A-01W-0746-08,0.08369221007175899,0.00024221410814717357,0.00024220791729678113,0.3338669346904266,0.00024220879368851868,0.18156258342933485,0.054805103620634274,0.3453465373687127
TCGA-17-Z033-01A-01W-0746-08,0.4876204757436056,0.0007366727715564133,0.24970943412402824,0.18218990472914623,0.0007366640590412676,0.07753368329018331,0.000736511059980083,0.0007366542224589276
TCGA-17-Z013-01A-01W-0746-08,0.002159127045201425,0.0021590762193656873,0.0021585060886442175,0.0021592550643346033,0.0021593532397977985,0.002159355097807257,0.23860582390857007,0.7484395033362788
TCGA-86-A4P7-01A-11D-A24P-08,0.0020535883227549893,0.002053700439126827,0.5855124699202806,0.00205334262113368,0.002053664208442442,0.4021664439106122,0.0020532891376941454,0.0020535014399550976
TCGA-75-6203-01A-11D-1753-08,0.008938099453907522,0.00893821185247384,0.008936869721269527,0.008938899997595865,0.008935940851297605,0.9374309092753682,0.008938292248291438,0.00894277659979599
TCGA-17-Z019-01A-01W-0746-08,0.0625566930227628,0.06254903373608878,0.06250708372750291,0.06262755524943359,0.5620214689530812,0.06257804011579247,0.06261822610606364,0.06254189908927457
TCGA-L9-A743-01A-43D-A397-08,0.20391927639567203,0.0010265006967885148,0.4715143726135371,0.23504006715437178,0.0854202093189552,0.0010265941423895212,0.001026478144594494,0.0010265015336913
TCGA-55-8614-01A-11D-2393-08,0.0005049432771885706,0.000504906692750653,0.0005049332915251763,0.0005049254871131391,0.10684053720537016,0.3897527311423547,0.4531777546098062,0.04820926829389129
TCGA-05-4389-01A-01D-1265-08,0.0005218046067124913,0.0005218124457834426,0.32985164139733336,0.0005218277170174465,0.2418176600842555,0.2596160058864121,0.0005217768864535339,0.166627470976032
TCGA-78-8655-01A-11D-2393-08,0.6573403091827247,0.001181413263384452,0.0011814859336814255,0.001181456110359819,0.001181517629974949,0.3355708734941005,0.0011814614186683137,0.0011814829671059539
TCGA-97-8547-01A-11D-2393-08,0.0022761405143974915,0.0022764489506032835,0.39735912666988693,0.0022764210355748025,0.002275888618254693,0.5889834023085552,0.002276113254199754,0.0022764586485279755
TCGA-97-7554-01A-11D-2036-08,0.03693590515956433,0.2693453480167384,0.0002770351880277909,0.22289761968478555,0.3307147704675743,0.013323183796864466,0.00027705278250189137,0.1262290849039434
TCGA-50-6673-01A-11D-1945-08,0.002407848799188099,0.0024078869530029176,0.13943506101257228,0.0024075302159903772,0.002407997354843172,0.8461168407533634,0.002408702552889551,0.0024081323581501475
TCGA-44-7662-01A-11D-2063-08,0.07331267509432603,0.314000206462442,0.022609165957006194,0.15521879157122176,0.2298320601650803,0.00021408567923574914,0.20226121471537953,0.0025518003553084414
TCGA-95-7039-01A-11D-1945-08,0.05613626914410561,0.29787652659334135,9.68575659553199e-05,0.3026841194356793,0.20375245421960847,0.0003417733212409931,0.027681733017328174,0.11143026670274081
TCGA-17-Z002-01A-01W-0746-08,0.017878208997312402,0.017870729163811522,0.6436909857153719,0.01786677790085451,0.01788917607105578,0.24904630380883452,0.017882806894514523,0.017875011448244965
TCGA-05-4433-01A-22D-1855-08,0.0032096656567577988,0.0032093714868302037,0.003213115091773917,0.0032104212389244477,0.003210195274640947,0.9775237893044952,0.003211893299140074,0.003211548647437339
TCGA-55-7995-01A-11D-2184-08,0.1347021731277666,0.07876771513810382,0.05892498590213739,0.2265642747785809,0.2835659908314935,0.00017814647147767706,0.21711857992879202,0.00017813382164810475
TCGA-17-Z047-01A-01W-0747-08,0.005217256933503406,0.005217018315233088,0.12681905315203318,0.005215722989336141,0.0052173696975194314,0.8418779157735464,0.005219105762753075,0.005216557376075226
TCGA-55-7727-01A-11D-2167-08,0.000470798025612814,0.0004708083748999586,0.39511102375509033,0.11758129163278053,0.3564996162409071,0.0004708603169888547,0.12162982333426066,0.007765778319459895
TCGA-49-4514-01A-21D-1855-08,0.0003672464576203687,0.5047739668682688,0.41391950670746763,0.0003672417859576557,0.00036723278898565713,0.00036724711005696546,0.00036725518452127313,0.07947030309712177
TCGA-55-A490-01A-11D-A24D-08,0.14241272728381776,0.24994973597646752,0.044790470621994545,0.4684493737335492,0.04007348736099783,9.1270462257443e-05,0.021399587587911523,0.03283334697300406
TCGA-44-2668-01A-01D-0969-08,0.5080857049126571,0.2736938704338101,0.17646376102581407,0.04051368497568317,0.00031073800393195347,0.00031076185171494976,0.0003107312817984103,0.0003107475145900613
TCGA-86-8671-01A-11D-2393-08,0.003682612818120317,0.003683594404497005,0.12087412132942935,0.003682902557505567,0.0036834318875495525,0.8570264242972102,0.003683801290188256,0.0036831114154998804
TCGA-78-7160-01A-11D-2036-08,0.002981533912929498,0.0029808883625833025,0.0029821583636569565,0.0029809002452173446,0.002981284371953711,0.566329161853754,0.41578332591377215,0.0029807469761329096
