,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
TCGA-75-7031-01A-11D-1945-08,0.03295991331737898,0.3801294935033623,0.0004674275729479291,0.0004674297050320271,0.000467431691670356,0.21594813980986366,0.3681578945249306,0.0004674279155197069,0.0004674250457862405,0.0004674169135081225
TCGA-73-4666-01A-01D-1265-08,0.00025324408447356114,0.04057244091813704,0.00025323614454186703,0.12766799202429263,0.2837365950542828,0.03646857438985629,0.08479353526666526,0.0002532400941609494,0.42574789552533737,0.00025324649825223065
TCGA-91-8499-01A-11D-2393-08,0.13530854862316488,0.17532758610344557,0.17700014869654215,0.00030129419646780987,0.11375155637429259,0.08100068889818147,0.3164062920104342,0.0003012954090930459,0.00030129532840597964,0.00030129435997233505
TCGA-49-6761-01A-31D-1945-08,0.0005320732562819411,0.0005320718276810562,0.38244442634633563,0.06067930374424649,0.4428467433027637,0.11083709404448286,0.0005320646294018908,0.0005320692105783063,0.0005320757304357419,0.000532077907792222
TCGA-55-6983-01A-11D-1945-08,0.0009093692135398817,0.000909351905341263,0.0009093892363260008,0.0009093595358524906,0.07332033801808047,0.0009093542087823425,0.0009093539259848427,0.9194048007158131,0.0009093708010855056,0.0009093124391941348
TCGA-53-7624-01A-11D-2063-08,0.19394326386600708,0.020108223671251684,0.19600606455450598,0.18885457217617196,0.08911999525379745,0.00011851949764367279,0.00011851840858056167,0.11060520119724598,0.20100712141829688,0.00011851995649891121
TCGA-86-7714-01A-12D-2167-08,0.001190849910197641,0.0011908306292412435,0.0011908462826372974,0.0011908226792737996,0.0011908468655414117,0.12056410303150514,0.0011908255932585375,0.695691203495473,0.17540884142068403,0.0011908300921880527
TCGA-L9-A7SV-01A-11D-A397-08,9.093548025138759e-05,0.056839131650044485,5.7554157648702955e-05,0.3456714269459644,5.7553984282083894e-05,5.755246799840025e-05,5.755390961256864e-05,5.7553964678686124e-05,0.5970531850173375,5.7552422181809213e-05
TCGA-97-A4M3-01A-11D-A24P-08,0.00045675866033557315,0.2893715635715263,0.153324940591647,0.20690212031284683,0.0004567536679487738,0.07438540388329061,0.00045675447020721244,0.0004567541900290907,0.27373219993603837,0.0004567507161301853
TCGA-55-8620-01A-11D-2393-08,0.0001912612676667441,0.06460472380449994,0.000191263020108268,0.2986292752918292,0.12776156243634434,0.10082641848321137,0.00019126243984781408,0.0720904675394371,0.31963505634284217,0.01587870937421319
TCGA-49-AAR3-01A-11D-A410-08,0.49553026925351673,0.0008067002420892357,0.0008067046866829057,0.0008066955454163333,0.28059352297941864,0.0008066931325465408,0.03963591516647244,0.0008067061502852646,0.000806698397801394,0.17940009444577049
TCGA-17-Z042-01A-01W-0746-08,0.058297828446675755,0.2836325601509241,0.000200059667677633,0.46128927991711816,0.00020005885646856716,0.0002000656023006044,0.00020006102055603148,0.00020006885298541786,0.19557995513732457,0.00020006234796913404
TCGA-62-A46Y-01A-11D-A24D-08,0.0030310961958027933,0.003031133782465797,0.0030311928209884697,0.0030311572257419508,0.0030312381416321525,0.9727195912662486,0.003031153589889145,0.003031180267618388,0.0030311252318103825,0.003031131477802181
TCGA-50-5068-01A-01D-1625-08,0.0010872592210511172,0.0010872838591183276,0.0010872849903097667,0.00108728913577516,0.0010872806448419356,0.37594722944032655,0.1879011621519376,0.0010872849025952123,0.3192907585626949,0.11033716709134943
TCGA-78-7163-01A-12D-2063-08,0.005001443891590655,0.005001303503041129,0.005001911306717919,0.005002031920436169,0.00500145923620686,0.954985178152896,0.005002388898360128,0.005001389466758719,0.005001600306959754,0.005001293317032758
TCGA-86-8281-01A-11D-2284-08,0.0003732416877109369,0.0003732429591331817,0.0003732475555014666,0.3035261769238062,0.00037324523745068045,0.09508334402266831,0.29882389351737115,0.009482235593088115,0.29121811876059717,0.0003732537426730065
TCGA-62-8395-01A-11D-2323-08,0.0013516604166055538,0.0013516563371300196,0.10449958849120518,0.001351630203681103,0.001351666361538947,0.5177047428075691,0.36833390359476537,0.00135171692358378,0.0013516273629623967,0.0013518075009584744
TCGA-MP-A4T6-01A-32D-A25L-08,0.0012661631339536052,0.0012661610476458324,0.35725287507207276,0.001266160812289842,0.0012662079472103619,0.6326175984209108,0.0012662320491957212,0.0012662178602221776,0.0012661647809986095,0.0012662188755004375
TCGA-97-A4M5-01A-11D-A24P-08,0.0006174493329747933,0.0006174482710816952,0.9944428642631399,0.0006174568763381332,0.0006174365584006897,0.0006175450368064809,0.0006174444247404263,0.0006174768358282553,0.0006174387903152975,0.0006174396103744596
