,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
TCGA-AA-A01X-01A-21W-A096-10,0.0016940134903528573,0.001693958106705567,0.0016932949151482234,0.0016891938155607288,0.0016928485318478633,0.0016919674405186933,0.6546148397284154,0.3352298839714506
TCGA-DM-A28A-01A-21D-A16V-10,0.000875758766188021,0.05783144823986729,0.0008757119012741286,0.0008741284180822914,0.0008755483514979506,0.0008757337545916028,0.6461203945290132,0.29167127603948545
TCGA-G4-6627-01A-11D-2188-10,0.0013913658729207347,0.057594075861473186,0.0013910923183652185,0.0013888933076526377,0.0013914083580619592,0.0013913198512942255,0.6893645813153193,0.24608726311491272
TCGA-AA-3866-01A-01W-0995-10,0.0010174670449960958,0.0010177252155695736,0.0010179328898566899,0.001016263342904338,0.0010179806054231425,0.001017855261503324,0.7031468013795669,0.29074797426017995
TCGA-CK-4952-01A-01D-1719-10,0.0008026057149364408,0.0008026684465156493,0.0008025250509996389,0.00080128437913444,0.05271340910689446,0.0008028640257915133,0.6018377787755333,0.34143686450019434
TCGA-CM-6169-01A-11D-1650-10,0.001108324225436697,0.03209840617423127,0.0011083087395573198,0.0011061980060635503,0.0011077612449942808,0.0011083353038249758,0.5932345564978272,0.36912810980806476
TCGA-AD-6890-01A-11D-1924-10,0.0011183922330278275,0.04403634249972242,0.0011182866364361132,0.0011160747230478697,0.001118210102253695,0.0011177703088582325,0.5331010067530746,0.4172739167435792
TCGA-CM-6674-01A-11D-1835-10,0.00015083440785782596,0.00015083518010759373,0.00015086639963571793,0.00015060289858566048,0.00015086827507620568,0.32718831567447115,0.0001508853480223236,0.6719067918162436
TCGA-AA-3971-01A-01W-0995-10,0.0014059410434549057,0.0014061819290178855,0.0014066022015144476,0.0014044988713826031,0.0014072553248368326,0.0014082332725019282,0.9901542521747889,0.0014070351825023857
TCGA-CK-5912-01A-11D-1650-10,0.0021576926656862775,0.0021583760321296323,0.0021589240243367175,0.002155179611121717,0.0021599621309984977,0.0021588582339275367,0.6541405120666566,0.33291049523514304
TCGA-A6-6648-01A-11D-1771-10,0.001332786780237495,0.001332463464148344,0.0013325908672654962,0.001329791936117129,0.0013323713549564867,0.15054439621876636,0.6595274073838482,0.18326819199466046
TCGA-QG-A5YX-01A-11D-A28G-10,0.0012912656725016535,0.0365821319735004,0.0012909864931688986,0.0012886642437895327,0.0012907169549291164,0.0012905951908380282,0.44927302541473746,0.5076926140565348
TCGA-QG-A5Z1-01A-11D-A28G-10,0.0012042782011612155,0.0012040780341933597,0.16322913577359874,0.0012019267447710006,0.00120356263628932,0.0012038664828135524,0.5018101461817979,0.3289430059453749
TCGA-AA-3521-01A-01D-1953-10,0.21290827210486393,0.00782622433189611,0.007823639790941212,0.00781255780674925,0.007839970884215458,0.007826587103822658,0.00783748944540722,0.7401252585321042
TCGA-AA-3544-01A-01D-1953-10,0.004813316653190431,0.004813972920376955,0.004817321045070881,0.004807711710289194,0.15135910807484976,0.0048142161837505405,0.49322898520175273,0.3313453682107195
TCGA-AA-3695-01A-01W-0900-09,0.046134146634003934,0.0007590392897615436,0.0007589445736152126,0.0007575780560089138,0.04442288249905879,0.0007588450939196849,0.5933152416527926,0.31309332220083924
TCGA-CM-6170-01A-11D-1650-10,0.0012639631317415297,0.001264060635270793,0.0012645062935727083,0.0012626303208091436,0.04750139530485177,0.0012650277308382644,0.6853699653342009,0.26080845124871493
TCGA-AA-3549-01A-02D-1953-10,0.00658523508889101,0.006586724729112276,0.006591421721638326,0.006578989735420583,0.0065852393555343395,0.40268051456278425,0.006598345920421873,0.5577935288861973
TCGA-AA-A022-01A-21D-A17O-10,8.469784925210533e-05,8.468890406693297e-05,8.468755256814843e-05,8.451685288104101e-05,8.468168807647969e-05,0.34332397356093575,0.0033766290345518158,0.6528761245576677
TCGA-CM-5860-01A-01D-1650-10,0.0010615410180853503,0.0010618196631374296,0.0010616068106608391,0.001059324448902023,0.0010613434185405932,0.0010609420220006654,0.6771286561919991,0.3165047664266741
TCGA-AA-3984-01A-02W-0995-10,0.2881892873063109,0.07210714184726366,0.5482941706272609,2.5432437267909794e-05,0.07518711753322124,2.5478972758284895e-05,2.5478761236087433e-05,0.016145892514680966
TCGA-AA-3675-01A-02W-0900-09,0.0012401243946477756,0.0012397721386760892,0.001239932835381371,0.001237627112782399,0.06822278806738878,0.001239319913103648,0.6771164933918971,0.2484639421461228
TCGA-CM-5341-01A-01D-1408-10,0.0007730777864355943,0.0007728450633381488,0.0007730108333726435,0.0007716078143524791,0.0007727627341984585,0.0007729669882531989,0.8747740623680493,0.12058966641200015
TCGA-CM-5863-01A-21D-1835-10,0.07513388153971916,0.0023194112461427177,0.002319707012598886,0.0023148202621363946,0.002319056563751834,0.002318156109302679,0.656794584781492,0.2564803824848564
TCGA-AA-3561-01A-01D-1953-10,0.0069475441466379136,0.0069493711601029875,0.0069509468109253125,0.006944458530868635,0.006948475699088705,0.006952083942188151,0.3878191922253884,0.5704879274847999
TCGA-DM-A28K-01A-21D-A16V-10,0.0011390731020739326,0.001139161303579261,0.0011388821558485345,0.0011363671306607124,0.0011388595177582728,0.0011382399432831411,0.5698687310876902,0.4233006857591059
TCGA-AD-6965-01A-11D-1924-10,0.0009345595194807928,0.041873860112697336,0.0009346367622993827,0.0009328390107725134,0.0009345595400937042,0.0009345867324887787,0.5916237235060209,0.3618312348161467
TCGA-A6-6652-01A-11D-1771-10,0.0014552428808800903,0.0014556319682193944,0.001455713846444045,0.0014534927947614253,0.0014568317493754046,0.23696342909196752,0.7543033111589487,0.0014563465094035132
TCGA-AA-3862-01A-01W-0995-10,0.0950438051484688,0.0012909715230416052,0.0012906095071229826,0.0012886656244710925,0.001290236134214426,0.14070050432833825,0.7578043830836226,0.0012908246507201942
TCGA-CA-6716-01A-11D-1835-10,0.0007830423959441461,0.0007829491102054506,0.0007828759506482145,0.000781252303415123,0.0007829765887177139,0.0007824723240140753,0.6207258159913195,0.3745786153357357
TCGA-G4-6586-01A-11D-1771-10,0.00011455698031859489,0.00011457443032730518,0.00011456764035033805,0.00011436455409504084,0.00011454088714409291,0.5169601100161229,0.023404862630210754,0.45906242286143123
TCGA-AA-3939-01A-01W-0995-10,0.0010435991412004264,0.001043163644032273,0.07382704599258,0.0010416695444129904,0.0010434723214053005,0.0010432767167106902,0.8759346895924758,0.04502308304718262
TCGA-AZ-4313-01A-01D-1408-10,0.00010617894505282895,0.0001061766810926116,0.0001061977943450623,0.00010602229434424784,0.00010617784417223309,0.00010617208169732062,0.00010619148227695108,0.9992568828770186
TCGA-F4-6807-01A-11D-1835-10,0.0007197168264286599,0.04247880576342796,0.0007194067216356117,0.0007183937181369061,0.0007194890556622043,0.20900163675637487,0.7449230500573415,0.0007195011009923114
TCGA-AA-3950-01A-02W-0995-10,0.00011322174452616978,0.00011323469707085343,0.00011322656973861882,0.00011302032664855545,0.02134138094444798,0.8532988853164174,0.00011323363970563028,0.12479379676144481
TCGA-A6-6781-01B-06D-A270-10,0.00011661256327260555,0.00011660175411931645,0.00011659741279762899,0.00011638770674400367,0.010184981028744664,0.18526850734069789,0.00011660080592860891,0.8039637113876954
TCGA-AA-3842-01A-01W-0995-10,0.001227941347831443,0.0012278581073389837,0.0012278916427504191,0.0012254943716080268,0.10423416517987032,0.001227670283561447,0.6398362141089512,0.24979276495808833
TCGA-AA-3811-01A-01D-1981-10,8.42836349721866e-05,8.427735915185284e-05,8.428194062055765e-05,8.411875258335739e-05,8.426697174737011e-05,0.7743055288092371,0.03375165148322475,0.19152159104846278
TCGA-DM-A0XF-01A-11D-A152-10,0.05106326410211349,0.000948524642890253,0.0009487831544035853,0.0009469735242919654,0.0009489761172373453,0.09233848944117545,0.8518565082621836,0.0009484807557043057
TCGA-AZ-6599-01A-11D-1771-10,0.00047390320471476025,0.00047405573601924677,0.0004739607427416362,0.0004734859902228773,0.5573623844134928,0.00047438217316736947,0.4397934182103481,0.0004744095292931916
TCGA-F4-6809-01A-11D-1835-10,0.05242492116741047,0.0007925497251311491,0.000792464019556847,0.0007911427423428892,0.0007923225480738243,0.11341134042300467,0.8302029930184454,0.0007922663560348071
TCGA-F4-6703-01A-11D-1835-10,0.0003146708184100435,0.026928259316829132,0.0003146870535525708,0.00031407147841942525,0.00031470187118278533,0.7611674832083467,0.14274238573642228,0.06790374051683704
TCGA-AY-A8YK-01A-11D-A40P-10,0.0015660380970868608,0.001566194963990008,0.001565562308763487,0.0015625058313473322,0.0015647649106687268,0.15686429849792344,0.44313561745592633,0.3921750179342938
TCGA-NH-A5IV-01A-42D-A36X-10,5.483200073496521e-05,5.484387501200337e-05,5.484087514980502e-05,5.4752688064993e-05,5.4855442411811954e-05,0.5016615448239702,5.4850479308293615e-05,0.498009479815348
TCGA-A6-2680-01A-01D-1408-10,0.0010440077951775148,0.0010437834451413677,0.0010438523000177056,0.001041670118335714,0.0010438329392085768,0.0010436053836497046,0.7135322817888101,0.2802069662296592
TCGA-G4-6307-01A-11D-1719-10,0.0015852005065535753,0.20841657120881776,0.0015852949977358327,0.0015822832955758143,0.0015848193841282825,0.0015851626891111568,0.7820751785587445,0.0015854893593330512
TCGA-A6-4105-01A-02D-1771-10,0.0007154316768024215,0.0007155383094763212,0.0007154699463380566,0.0007142883573599784,0.0007156401725487634,0.1642983701360836,0.8079597191658794,0.02416554223551144
TCGA-AA-3511-01A-21D-1835-10,0.1766443603652118,0.0010887515609098227,0.001089176247466458,0.001086960676399309,0.001088884524255731,0.001088963467602333,0.8168240559926271,0.0010888471655274875
TCGA-AA-3870-01A-01W-0995-10,0.0009864770399476519,0.0009864866235957388,0.0009861904783497989,0.0009842553774664076,0.0009862569841464248,0.0009860858717267152,0.6386974200077051,0.35538682761706214
TCGA-AY-A71X-01A-12D-A36X-10,0.0014389246339097876,0.0014392775321547232,0.06329719813735382,0.0014367851650690698,0.001438993127984758,0.0014391277388341435,0.4872244020436819,0.44228529162101177
TCGA-A6-2678-01A-01D-1953-10,0.00481661527406143,0.004818727832952142,0.1089255371194473,0.004807704948997821,0.0048150322535389,0.0048155786723248105,0.6140253667721348,0.25297543712654275
TCGA-AA-3510-01A-01D-1408-10,0.3927163927498424,0.07139765660963356,0.4714616648304123,3.6221503664803506e-05,0.06427921464505637,3.6275908172662575e-05,3.629403431737198e-05,3.6279718900498094e-05
TCGA-AA-A02O-01A-21W-A096-10,0.000754529930722608,0.0007543469996279861,0.0007545937939061032,0.000753014351452108,0.04084437368500041,0.000754239989004021,0.7163637253118169,0.23902117593846994
TCGA-AA-A01D-01A-01W-A00E-09,0.000876086116840624,0.0008760487731265821,0.0008756869797344731,0.0008741288352675767,0.17506794229660974,0.0008760403803450973,0.8196784071540045,0.0008756594640713912
TCGA-A6-6782-01A-11D-1835-10,0.08415517213835302,0.0008349467237465076,0.0008348775940646553,0.0008333366661448366,0.0008348051393526146,0.0008350099598447162,0.9108370933122907,0.0008347584662030142
TCGA-D5-6920-01A-11D-1924-10,0.001088789292887711,0.0010887567481788502,0.001088730851036208,0.0010869598086140574,0.05745280024569279,0.0010888382935638468,0.6760817844076982,0.26102334035232844
TCGA-CM-6162-01A-11D-1650-10,0.00011517270424435734,0.00011517461103635811,0.00011520612861495256,0.00011499572344810788,0.00011518734171249446,0.00011516491675539356,0.00011517626685663615,0.9991939223073316
TCGA-AA-A022-01A-21W-A096-10,9.92407038415931e-05,0.01101831819933854,9.923847135314151e-05,9.904945829336744e-05,9.923527142574468e-05,0.38684787720250197,0.018341110870019772,0.5833959298232259
TCGA-CM-4751-01A-02D-1835-10,0.001317756290666063,0.0013175135432082186,0.0013176615853904032,0.001315794425516727,0.0013177806811014185,0.0013182906563914472,0.49777783619370325,0.4943173666240224
TCGA-CM-5862-01A-01D-1650-10,0.05816801096627759,0.0013609457935194866,0.001360961283253536,0.0013587002363967605,0.0013606012891540567,0.0013611576334230562,0.5820285606250709,0.35300106217290467
TCGA-AA-3693-01A-01W-0900-09,0.0007775640252395933,0.0007774532077717931,0.0007774422452193178,0.0007764005589834398,0.0007775190222742356,0.028797773749188637,0.9665382208005472,0.0007776263907757777
TCGA-AZ-4684-01A-01D-1408-10,0.001490703290921179,0.0014906177783927015,0.0014904584275540452,0.001488100341487485,0.0014907461846706694,0.0014910417396255386,0.9895672374469401,0.0014910947904082858
TCGA-QL-A97D-01A-12D-A40P-10,0.08234562702069971,0.0005329289442179191,0.0005328878721628774,0.0005319169667932708,0.0005327128847150639,0.16006862822866938,0.7549224108937372,0.0005328871890044894
TCGA-CM-5344-01A-21D-1719-10,0.0019012361417775345,0.0018998646343335892,0.001898885953779474,0.0018939456912393376,0.001897126858316473,0.0018969457969980179,0.5771375716183584,0.411474423305197
TCGA-A6-2681-01A-01D-1408-10,0.0008028442295384419,0.0008027223318728593,0.06865031813804204,0.0008012848488606714,0.0008024308000911592,0.000802862435875303,0.7194972363491441,0.2078403008665752
TCGA-AA-A03J-01A-21W-A096-10,0.0012275791893376507,0.0012275543918940969,0.145464487054007,0.0012254942343478997,0.0012280935805204303,0.001227921352046023,0.6500110291433431,0.1983878410545039
TCGA-AA-A024-01A-02W-A00E-09,0.0015651076040543428,0.0015654955007632567,0.0015653988374699957,0.0015625051003757967,0.001565617691106059,0.0015653641491991414,0.7305425301123526,0.26006798100467887
TCGA-A6-2677-01B-02D-A270-10,0.0009414777290305647,0.0009414321249827412,0.07704831430351178,0.0009398525823319422,0.000941478663002949,0.0009414869323257065,0.6120275439293879,0.30621841373542646
TCGA-AA-3976-01A-01W-0995-10,0.0013049452220965107,0.001304749976532254,0.11275510079515903,0.0013020870268193362,0.001304030993399563,0.0013042844986052105,0.6195597872086903,0.26116501427869776
TCGA-AZ-6601-01A-11D-1771-10,5.2556951606028626e-05,5.255769374003009e-05,5.255229758773702e-05,5.245505801664198e-05,5.2558215359498634e-05,0.18822954578783957,5.2547723362295746e-05,0.8114552262724883
TCGA-AA-3506-01A-01D-2188-10,0.000736739390097439,0.0007365940931282421,0.05822534910663673,0.0007352969544609463,0.0007361374930889297,0.0007365095270003852,0.528421668133264,0.40967170530232344
TCGA-CM-4750-01A-01D-1408-10,0.0013617705798298215,0.0013611307158586077,0.0013611973579901833,0.0013586999525920253,0.0013604354375910226,0.0013608525018210878,0.9612480412669953,0.030587872187322097
TCGA-AA-3662-01A-01D-1719-10,0.0756203236269432,0.0014907678786459614,0.001490753916117694,0.0014880992349892166,0.001490655351249319,0.001490501839323334,0.7213106537668554,0.1956182443858758
TCGA-G4-6588-01A-11D-1771-10,6.186676236543159e-05,6.187055630458778e-05,6.186856860180828e-05,6.175910697512454e-05,6.187740717355669e-05,0.8306551578920289,0.021040063446316454,0.14799553626023418
TCGA-AZ-6608-01A-11D-1835-10,0.0008292132120514555,0.0008290208006812304,0.0008291477241358292,0.0008278194095427101,0.0008288018349125948,0.0008296012174649208,0.994197405039676,0.0008289907615353225
TCGA-AA-3967-01A-01W-1073-09,0.0007974850986050411,0.0007977084214462627,0.000797475981560126,0.0007961808070756159,0.0985719814413413,0.0007977125244618477,0.8966437029757572,0.0007977527497526809
TCGA-AA-3530-01A-01W-0995-10,0.001291959284901775,0.0012919608538011697,0.0012914749579911824,0.0012886639175846398,0.0012917118400001602,0.0012908427025679573,0.6665188988953258,0.3257344875478274
TCGA-AD-6548-01A-11D-1835-10,0.000963182213937067,0.0009633129892970448,0.0009634013179314771,0.000961541851056603,0.0009632567565376495,0.0009632568044591831,0.913756828086766,0.08046521998001495
TCGA-A6-2682-01A-01D-1408-10,0.0015457316713402905,0.0015457115409031417,0.05344363708306105,0.0015432155770750363,0.1388435278741377,0.0015463612560162197,0.5000402635419144,0.3014915514555522
TCGA-G4-6314-01A-11D-1719-10,0.0008239827377663403,0.064115331924544,0.0008239717651827219,0.0008223714794158077,0.028406202187819325,0.0008237380065139066,0.6487158495292449,0.2554685523695129
TCGA-AA-3688-01A-01W-0900-09,0.15099946168131093,0.001647802256011014,0.00164793740661781,0.0016447426543040493,0.0016480644647315602,0.0016491362285363895,0.839114839983019,0.0016480153254692718
TCGA-AA-3952-01A-01W-0995-10,0.0013471408017617856,0.0013472966942294463,0.001346663010437746,0.0013440913210001659,0.0013470021729819815,0.00134686519705009,0.9905743924505277,0.0013465483520110509
TCGA-A6-2677-01A-01D-A270-10,0.0008696831009543944,0.00086946743709303,0.07777608548948119,0.0008680584905018441,0.0008694696080744083,0.0008695395559330374,0.5722665961364509,0.34561110018151114
TCGA-G4-6310-01A-11D-1719-10,0.0011282794512730903,0.0011283876480911394,0.05000767416275532,0.0011261293657104734,0.001128240380134297,0.0011279886630228084,0.6269659292432531,0.3173873710857598
TCGA-AA-3556-01A-01D-1953-10,0.006253087054412884,0.006254830594203486,0.0062548591084779,0.006250012545215049,0.09362046878950944,0.006258927154256259,0.006268668669522875,0.868839146084402
TCGA-AA-3496-01A-21D-1835-10,0.0012778863272296047,0.0488443035042138,0.001277994597380057,0.0012755133997286697,0.0758696774399456,0.001277435173130847,0.41154417440331464,0.4586330151550567
TCGA-DM-A285-01A-11D-A16V-10,0.10665066457877286,0.0007408705508945496,0.0007410177915413948,0.0007396479717433501,0.0007410067686711355,0.05712960954370467,0.8325163274421604,0.0007408553525115272
TCGA-AA-3672-01A-01W-0900-09,7.513475684464081e-05,0.010465103579685671,7.51268830934328e-05,7.498525019330484e-05,7.513372326101893e-05,0.7985632142406143,0.012685317443906967,0.1779859841224007
TCGA-G4-6628-01A-11D-1835-10,6.442028304773434e-05,0.007745316888845995,6.440487166780472e-05,6.430062428811391e-05,0.0260077232188619,0.5375690440069759,0.008004148432526463,0.42048064167378607
TCGA-AA-3713-01A-21D-1719-10,0.0001332092520696223,0.00013323373542422322,0.0001332003375240377,0.00013297917957713062,0.01615744152585884,0.4877756331057681,0.08833877632585445,0.40719552653792346
TCGA-AA-A00Z-01A-01D-A17O-10,0.010434954933351453,0.010428223507609212,0.010434955757589131,0.010416733328448002,0.010429729534522645,0.15769343149730797,0.7797238000827995,0.010438171358372023
TCGA-AD-6888-01A-11D-1924-10,0.0011822087860240975,0.0011810994569785057,0.0011819837119943384,0.001179250316825043,0.00118081017474299,0.0011813571475484952,0.423408780505657,0.5695045099002295
TCGA-AA-3872-01A-01W-0995-10,0.0016057946207947912,0.0016055380348771776,0.0016054980538483523,0.0016025714322562173,0.2901239592332526,0.0016058312549841831,0.7002449393753548,0.0016058679946318456
