,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
TCGA-AN-A04C-01A-21W-A050-09,0.001627331245626634,0.0699666911137174,0.0016265467974514991,0.0016268724236678928,0.4579032807937661,0.12401611285800097,0.00162679222463344,0.34160637254313597
TCGA-A7-A0CG-01A-11W-A019-09,0.0024554612800175646,0.002455786591942409,0.163375010591886,0.002455129669041691,0.4947350627224088,0.0024565538446185272,0.00245571610761556,0.32961127919246935
TCGA-GM-A2DI-01A-31D-A18P-09,0.0019577133800389728,0.001955184648787616,0.9402830522966202,0.001958729760359916,0.04797859446001743,0.001955733485217311,0.001955162730985844,0.0019558292379726993
TCGA-C8-A12K-01A-21D-A10Y-09,0.00091364350398089,0.0009142448531540955,0.0009140844300791574,0.03663379214626775,0.000914202181787397,0.0009141543918072685,0.9578818071077555,0.0009140713851680192
TCGA-GM-A2D9-01A-11D-A18P-09,0.0002499769472536643,0.0002498994100286485,0.9178899064920049,0.0002500110205432961,0.08061034500899036,0.00025001883160570017,0.0002499128792365908,0.0002499294103369037
TCGA-A7-A26J-01B-02D-A272-09,0.006591509622579388,0.006593498190076687,0.0065859887802599895,0.30054120710886995,0.006592014025118965,0.006590905321331909,0.006590076988082388,0.6599147999636807
TCGA-LL-A5YP-01A-21D-A28B-09,0.0016692192012925332,0.4274507237159742,0.001670018224091142,0.15617143455383373,0.00166968425164274,0.0016696025116431314,0.21679138691901662,0.19290793062250597
TCGA-A7-A26J-01A-11D-A272-09,0.005216942175644283,0.4225698032849969,0.005217261391881987,0.13696147241999992,0.414378972548978,0.005215010555007704,0.005220822516436662,0.00521971510705456
TCGA-HN-A2NL-01A-11D-A18P-09,0.0016484116322227846,0.29390900136654213,0.001647086658606537,0.001646925772502222,0.0016476124375818465,0.0016479195839579535,0.12221155801612867,0.5756414845324579
TCGA-AR-A24O-01A-11D-A167-09,0.005976165456047112,0.005964330461440181,0.00596203576559852,0.005966491513614433,0.005963596694014896,0.0059655598143459245,0.005962463128357752,0.9582393571665813
TCGA-A7-A26E-01B-06D-A272-09,0.0034765892129205857,0.003479015376134425,0.0034806026588767506,0.0034778215940850653,0.9756515106808097,0.003476238074576133,0.003479311782757281,0.0034789106198400083
TCGA-A8-A07W-01A-11W-A019-09,0.000941911697773405,0.0009416513734017011,0.0009418103452733116,0.0009419852629729314,0.03600010540455884,0.1416640475197587,0.25470425137432073,0.5638642370219403
TCGA-AN-A0AM-01A-11W-A050-09,0.0014732688778299025,0.0014735658622620172,0.14308181540999215,0.08006614303335115,0.048648936754373644,0.0014733397609364813,0.0014733366732298519,0.7223095936280248
TCGA-AC-A5EI-01A-11D-A27P-09,0.004634238147836183,0.004640475181348839,0.00463978750102524,0.004639112033793797,0.6254832311831787,0.004637821847406297,0.004638842896564135,0.3466864912088467
TCGA-LL-A7SZ-01A-32D-A351-09,0.002609196643637989,0.002608665532692738,0.0026075722010353805,0.002608562824236873,0.42772469443151884,0.35856676714138935,0.0026084444763397317,0.20066609674914915
TCGA-A8-A09Q-01A-11W-A019-09,0.07314586507487555,0.0008027800878901629,0.0008026559469572867,0.0008026221594678701,0.0788816029642018,0.0008027343653342653,0.04657830105814287,0.7981834383431302
TCGA-E2-A15E-06A-11D-A12B-09,0.0033803598205898715,0.1305693733604283,0.0033848704854442767,0.0033845202143296172,0.1919348185196633,0.4794451358264582,0.1845159045676805,0.003385017205406005
TCGA-B6-A0IJ-01A-11W-A050-09,0.0008763077132057744,0.11379503623370389,0.0008758207110193986,0.0008756378295467303,0.0008756227915005066,0.0008756886857783186,0.5285186498644734,0.3533072361707721
TCGA-E2-A15E-01A-11D-A12B-09,0.0036796998336057797,0.12766396435291313,0.0036834815725744325,0.003681653288245545,0.3079323386571974,0.3901358099644423,0.1595398286037258,0.0036832237272956033
TCGA-A8-A0A4-01A-11W-A019-09,0.005958175544627036,0.2533501207688362,0.005956402177247505,0.005959520691549784,0.7108900237440996,0.005961883076751015,0.005961319903542639,0.0059625540933462675
TCGA-E2-A1LL-01A-11D-A142-09,0.0030526686139514926,0.003054815903948207,0.0030523893464733305,0.003054384116070523,0.0030537019019135133,0.0030541060207036536,0.17389697700091578,0.8077809570960235
TCGA-AN-A0FY-01A-11W-A050-09,0.0025043052355130588,0.0025033742252444815,0.0025032347846901323,0.002506152261435788,0.5430908831536599,0.15246036090957754,0.0025038029164498837,0.29192788651342916
TCGA-E2-A15J-01A-11D-A12Q-09,0.0054406985922732425,0.005445567155908866,0.005441317652515089,0.005448192776950321,0.22126247081515088,0.005446500160203022,0.00544394350940498,0.7460713093375936
TCGA-D8-A1XG-01A-11D-A14G-09,0.0062618107233781235,0.25333401806866446,0.0062583108333354965,0.006259508073833706,0.40974141947563547,0.305600148280101,0.006274702940145109,0.0062700816049067265
TCGA-AR-A24L-01A-11D-A167-09,0.0029790946159985888,0.0029819730368745544,0.002982520405499994,0.0029836675811301555,0.0029810959550581016,0.0029802398036558922,0.2924882749245375,0.6896231336772451
TCGA-OL-A66O-01A-11D-A31U-09,0.00544471499677399,0.00544644663681529,0.005441751060146129,0.005446244748107633,0.37302937427870486,0.0054477275236867045,0.005445384649598463,0.594298356106167
TCGA-B6-A0X0-01A-21D-A10Y-09,0.12209326015249033,0.39478485946765113,0.006592128168467406,0.006587141962770602,0.45016561827245466,0.006591064527358708,0.006594046622686242,0.006591880826121075
TCGA-E9-A244-01A-11D-A167-09,0.00136090968338598,0.20701602126828195,0.0013611911796457747,0.0013616070840962752,0.0013612451617756559,0.0013612389243844428,0.0013611491955217159,0.7848166375029083
TCGA-BH-A0EA-01A-11D-A10Y-09,0.004468731770702882,0.004469874020848008,0.004471650437087304,0.004473761299314326,0.9686968324751496,0.004475272015063683,0.004471193262440109,0.004472684719394109
TCGA-BH-A8FZ-01A-11D-A351-09,0.0018983167027437392,0.09834109828066345,0.10385253662390016,0.0018960919022588793,0.0018969025933254962,0.0018971198027650693,0.001897710995359278,0.7883202230989839
TCGA-BH-A0AZ-01A-21D-A12Q-09,0.0021962847403929156,0.6130378796377578,0.16558021696470562,0.0021967174758911975,0.002196883861229322,0.002197036122081246,0.002196905472301454,0.21039807572564045
TCGA-AO-A1KT-01A-11D-A13L-09,0.0027200345742417666,0.002722514708356663,0.002721753051199345,0.0027215800194066416,0.2055344930578198,0.23552496764502803,0.0027217571880527817,0.5453328997558949
TCGA-EW-A1P4-01A-21D-A142-09,0.001957513320132439,0.0019561375595148877,0.001955616378120886,0.0019560112046549554,0.001956276116381381,0.09056350524473314,0.26757235887811603,0.6320825812983463
TCGA-E2-A14R-01A-11D-A10Y-09,0.0011601632213343494,0.12865702508562446,0.0011594319827014188,0.0011593190786330255,0.001159300048299243,0.048783978002766216,0.38972604654363796,0.4281947360370032
TCGA-D8-A1JD-01A-11D-A13L-09,0.001333173468994714,0.409428955945981,0.17880533647925062,0.0013328190215975734,0.0013321373507774953,0.0013322518337599485,0.0013321916198359685,0.40510313427980255
TCGA-B6-A409-01A-11D-A243-09,0.0033817364910816968,0.1739484721859842,0.15075772674040844,0.08946752479579595,0.40218577145935813,0.17348870838371508,0.003384729496694919,0.0033853304469615157
TCGA-A8-A06Y-01A-21W-A019-09,0.004042156666527325,0.12931184949277355,0.00404262216602454,0.00403685083124758,0.4082456228665955,0.0040413874101939955,0.004040934440822509,0.4422385761258151
TCGA-E9-A248-01A-11D-A167-09,0.007365386684126495,0.007369795424853462,0.007375600743640332,0.007372439189685704,0.6842832876713094,0.007376180526094333,0.007370269829320009,0.27148703993097023
TCGA-AN-A0FX-01A-11W-A050-09,0.05166441647959489,0.06896089076085891,0.0014084633186322436,0.0014077808098049546,0.0014072611183450021,0.001406727985268715,0.0014073069654822418,0.872337152562013
TCGA-B6-A0X1-01A-11D-A10G-09,0.06588035059536276,0.0017152024764122132,0.0017149769575917871,0.08921821515322571,0.0017150751714150147,0.0017156231435033601,0.4906600581262051,0.347380498376284
TCGA-A7-A0D9-01A-31W-A071-09,0.005687343662914093,0.00569031423929782,0.2272660810230232,0.005692806857072568,0.00569323424642729,0.005693427571461693,0.0056899326477694405,0.7385868597520339
TCGA-A2-A3Y0-01A-11D-A23C-09,0.0007277727880422636,0.000728037766393109,0.0007281277614503336,0.0007283041233532133,0.0007279487045977938,0.004144078133858185,0.3276927159980274,0.6645230147242777
TCGA-E2-A15K-01A-11D-A12Q-09,0.0029857283713657797,0.002982704619634247,0.002978885537821966,0.002982912837573413,0.4382514615526857,0.0029831962166682086,0.002980445848033601,0.5438546650162172
TCGA-E9-A22E-01A-11D-A159-09,0.0010429413027373648,0.27147461896605185,0.0010437602657765253,0.001043527955349529,0.0010438249532152622,0.0010434662941469486,0.6413479463052144,0.08195991395750814
TCGA-BH-A1EU-01A-11D-A135-09,0.006948154925986865,0.3533834505811288,0.006966941529376414,0.006955086328097229,0.3052608157981925,0.3065652038542399,0.006962740086649783,0.00695760689632852
TCGA-E2-A15H-01A-11D-A12B-09,0.0040376905261476775,0.00404167959080875,0.0040426903199470305,0.004042486331796993,0.544015512113125,0.4317368071487835,0.0040425628572325735,0.004040571112158419
TCGA-3C-AALI-01A-11D-A41F-09,0.0002252656063560377,0.03200384016348268,0.8085661198849586,0.00022521497546630571,0.060003293819639536,0.0002252374771879144,0.09852578522732391,0.00022524284558493105
TCGA-C8-A130-01A-31D-A10Y-09,0.0027210992484539426,0.002720985293553187,0.0027225916298394214,0.002720523758606781,0.5880505040021032,0.10471267285016923,0.12551474992353542,0.1708368732937388
TCGA-AC-A6NO-01A-12D-A33E-09,0.004470871908841452,0.004470160779178126,0.0044768900480433365,0.004472831794396752,0.7284187578825436,0.24474497359951042,0.004474152795672318,0.004471361191813997
TCGA-AC-A8OS-01A-12D-A41F-09,0.002718873748012806,0.0027224658376355762,0.2439717189920051,0.002720851109101808,0.0027225842176325558,0.12629527980651778,0.0027220869991310737,0.6161261392899633
TCGA-D8-A1J9-01A-11D-A13L-09,0.0732325542983031,0.0501141333966838,0.7862586824989969,0.0006106647534761167,0.0006109999064420915,0.0006110327308693451,0.08795087443920616,0.0006110579760224639
TCGA-C8-A8HR-01A-11D-A36J-09,0.003576410145311705,0.0035769717345555006,0.003579794505745514,0.0035790003001188275,0.003579345962992775,0.0035784806419190515,0.1576307093459098,0.8208992873634469
TCGA-EW-A1PG-01A-11D-A142-09,0.011397704483955393,0.011402429303771677,0.011373493854290375,0.011371313232523031,0.9203063997524356,0.011382285668130864,0.011379696797480087,0.011386676907413126
TCGA-E2-A1B4-01A-11D-A12Q-09,0.0035771740529329074,0.3123284158557521,0.0035793556440804905,0.0035783100178104653,0.6661982151101166,0.003579607171051666,0.003579888430899529,0.0035790337173563906
TCGA-D8-A1JS-01A-11D-A13L-09,0.0054609522166470924,0.005444591062899317,0.00544434751103098,0.005445417432141488,0.5579224274670719,0.005444273309057434,0.005446069607329938,0.40939192139382197
TCGA-D8-A27T-01A-11D-A16D-09,0.005004321172855067,0.005009533883782759,0.005006058531255818,0.00500717395170714,0.9072214420695076,0.06273140679365323,0.005008876276195843,0.00501118732104249
TCGA-D8-A3Z6-01A-11D-A23C-09,0.005702209792475819,0.005693136083842841,0.16187330416761084,0.005694760193647195,0.005693315375361989,0.10879587756088364,0.005691442857221161,0.7008559539689566
TCGA-A2-A1G1-01A-21D-A13L-09,0.004317261372197907,0.2756929190506362,0.004316722212900482,0.004321236942063361,0.2554413211850169,0.0043166469134136,0.004316532009590712,0.447277360314181
TCGA-OL-A66H-01A-11D-A29N-09,0.006950298438442658,0.006955163202203027,0.006954063189870668,0.09877218834995122,0.006959167285366305,0.0069590433432371,0.006956096571826388,0.8594939796191026
TCGA-D8-A1JI-01A-11D-A13L-09,0.0037944306690075222,0.10411283540509278,0.0037908454533678677,0.3885549612455921,0.22377586342069924,0.26838460079642784,0.0037918487462290443,0.0037946142635834255
TCGA-AN-A0FT-01A-11W-A050-09,0.0012163356390984047,0.0012158783914757545,0.0012160035253854784,0.0012162202784631033,0.6768868469624411,0.0012159075889436584,0.3158171492752051,0.0012156583389873526
TCGA-BH-A0AV-01A-31D-A10Y-09,0.001870597917780175,0.0018694951175039318,0.0018688072567191855,0.14686212650900532,0.0018690975881125115,0.0018699147149982415,0.3688370296314846,0.4749529312643959
TCGA-A1-A0SM-01A-11D-A099-09,0.27312320324727113,0.0052150700042371025,0.0052121975785368755,0.005219511230670942,0.13064180792240318,0.005217639647970425,0.005213521030682297,0.5701570493382281
TCGA-BH-A1FM-01A-11D-A13L-09,0.00236478619381422,0.0023632086283780886,0.2546942495055505,0.002362843911476163,0.31219532530054606,0.002362476544366397,0.002362411621879934,0.42129469829398875
TCGA-BH-A1EX-01A-11D-A13L-09,0.19581043348740623,0.006258575589006923,0.006252968439688001,0.0062588963865529545,0.0062630103030935375,0.3966154027985478,0.006259829497537868,0.3762808834981666
TCGA-AR-A1AN-01A-11D-A12Q-09,0.0048140278613671905,0.0048151783453622785,0.12553641251877667,0.004814950110586862,0.3795976470355387,0.18949599810844367,0.004817325274061793,0.2861084607458627
TCGA-C8-A12L-01A-11D-A10Y-09,0.0018141981893052609,0.001815184398033366,0.001814967931864171,0.020838626384410815,0.0018150634610175726,0.00181448800510241,0.0018147781857373818,0.968272693444529
TCGA-B6-A0I9-01A-11W-A050-09,0.0017636473547965506,0.0017639216502548364,0.0017644842343704779,0.001764258678876377,0.43727516411247686,0.0017636102380848946,0.0017643943716785656,0.5521405193594614
TCGA-UU-A93S-01A-21D-A41F-09,0.0008751576395007084,0.5390165592227923,0.0008757025996143303,0.14135342514634144,0.0008758302991624738,0.10578076587867108,0.21034679445916088,0.0008757647547566281
TCGA-BH-A6R9-01A-21D-A32I-09,0.18642521923094701,0.01252086669049308,0.012510267486048873,0.012507882783010337,0.012514712889322406,0.012533521776865921,0.7384609909544707,0.012526538188841646
TCGA-AO-A0JG-01A-31D-A099-09,0.00781826947689791,0.007828672440585766,0.007819981748421023,0.007823314366011719,0.00782238540581948,0.007833624351797026,0.007825965764656136,0.945227786445811
TCGA-B6-A0RP-01A-21D-A099-09,0.005006135265775217,0.005008904319417013,0.005002905977781037,0.005007761211437227,0.2949584691332274,0.005011225556661669,0.00500754822365331,0.6749970503120472
TCGA-GM-A2DH-01A-11D-A17W-09,0.0007037976037547017,0.0951993409060055,0.28450565879925194,0.0007037010995207214,0.0007035956799409858,0.0007033929480232162,0.48490595886442794,0.132574554099075
TCGA-A8-A07P-01A-11W-A019-09,0.081776747868973,0.0024556428828319253,0.0024541793418045212,0.0024554734827612183,0.4070578225969485,0.21661445876553856,0.0024542362233044746,0.28473143883783775
TCGA-A7-A13E-01A-11D-A12Q-09,0.0023177022548926066,0.0023189417182138774,0.0023185878246557916,0.0023182747763156124,0.6002876501520904,0.09661035589671035,0.002318958018326906,0.29150952935879443
